SITE_ID,VISIT_NO,ssfcBedrock,ssfcBoulders,ssfcCobble,ssfcGravel,ssfcSand,ssfcSilt,ssfcOrganic,ssfcWood,ssfcOther,ssiStaVariety,ssiSiteVariety,ssiStStaVariety,ssxLdia,ssvLdia,hipwBuildings,hipwCommercial,hipwRoads,hipwWalls,hipwDocks,hipwPowerlines,hipwLandfill,hipwLawn,hipwPark,hipwCrops,hipwOrchard,hipwPasture,hiiAll,hiiNonAg,hiiAg,hiiAllCirca,hiiNonAgCirca,hiiAgCirca,hifpAny,hifpAnyCirca,bffFlat,bffGradual,bffSteep,bffVertical,bfoAngle,bfnAngle,bfxHorizDist,bfxVertHeight,bfnHorizDist,bfnVertHeight,L_RtHzVrt,RDisInEx1a
NLA06608-2076,1,0.009302326,0.096472868,0.089289406,0.025762274,0.009095607,0.018851705,0.021706073,0.031964406,0.699725943,3.9,8,2.051282051,0.043882352,0.269021232,0.15,0,0.4,0.1,0,0.1,0.5,0.05,0.25,0,0,0,1.55,1.55,0,0.6,0.6,0,0.9,0.3,0.3,0.2,0.3,0.2,"FLAT, STEEP",10,0.01,0.04,10,10,-0.012711966,0.453921569
NLA06608-2078,1,0,0.180821361,0.121743213,0.007022809,0.002941176,0.24105042,0.08785114,0.321477408,0.069240212,4.4,7,1.590909091,0.033280604,0.397397758,0.3,0,0.3,0,0.4,0.3,0,0.3,0,0,0,0,1.6,1.6,0,0.3,0.3,0,0.6,0.2,0.2,0.5,0.3,0,GRADUAL,10,2.6,0.5,10,10,0.380211242,0.407692308
NLA06608-2082,1,0.003125,0.070608238,0.103024619,0.251624901,0.316203179,0.24972496,0,0.005689103,0,4.7,7,1.489361702,0.006754926,0.183070332,0.25,0,0.5,0.1,0.3,0.25,0.7,0.2,0.1,0,0,0.2,2.6,2.4,0.2,0.6,0.5,0.1,1,0.6,0.1,0.3,0.6,0,STEEP,10,25.5,10,10,10,0.381853189,0.661111111
NLA06608-2086,1,0,0.260717555,0.083210388,0.024912959,0.032394366,0.007072221,0.021399508,0.154095811,0.416197191,4.3,7,1.627906977,0.394773759,0.185832797,0.1,0,0,0,0.1,0,0.4,0.1,0,0,0,0,0.7,0.7,0,0.7,0.7,0,0.5,0.5,0,0.7,0.3,0,GRADUAL,10,0.17,0.22,10,10,-0.018173969,0.455882353
NLA06608-2087,1,0,0.049095736,0.028268261,0.095786156,0.053651714,0.010283454,0.004878049,0.053069717,0.704966913,4.3,7,1.627906977,0.128573587,0.201718919,0.05,0,0.4,0.1,0.1,0.05,0,0,0,0,0,0.75,1.45,0.7,0.75,0.8,0.3,0.5,1,0.6,0.1,0.6,0.3,0,GRADUAL,10,6.7,1.02,10,10,0.581139356,0.595918367
NLA06608-2091,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-2092,1,0,0,0,0.005405405,0,0.122803845,0.289324668,0.120328571,0.462137511,3.4,4,1.176470588,-0.206873065,0.178510304,0.55,0,0.25,0.15,0.75,0.4,0.65,0.75,0,0,0,0,3.5,3.5,0,2.3,2.3,0,1,1,0.1,0.8,0.1,0,GRADUAL,10,1.85,0.29,10,10,0.34425515,0.888888889
NLA06608-2094,1,0,0,0,0,0,0,0.005405405,0,0.994594595,1.1,1,0.909090909,0,0,0.05,0,0,0.2,0.05,0,0,0,0,0,0,1,1.3,0.3,1,1.2,0.2,1,1,1,0.8,0.2,0,0,FLAT,10,0,0,10,10,0,0.782608696
NLA06608-2095,1,0.008526077,0.008732795,0.01717724,0.25779213,0.460942608,0.237256499,0,0,0.00957265,3.8,6,1.578947368,-0.058836426,0.152991556,0.05,0,0.35,0.1,0,0,0.1,0,0.1,0,0,0,0.7,0.7,0,0.3,0.3,0,0.6,0.2,0.5,0.5,0,0,"FLAT, GRADUAL",10,111,2.22,10,10,1.541362151,0.305882353
NLA06608-2103,1,0,0.026455026,0.058005095,0.30020507,0.197867359,0.133814066,0.002743484,0.003267974,0.277641925,4.222222222,7,1.657894737,0.02969602,0.16648453,0,0,0.333333333,0,0,0.111111111,0,0,0,0.375,0,0.222222222,1.041666667,0.444444444,0.597222222,0.111111111,0,0.111111111,1,0.111111111,0.111111111,0.888888889,0,0,GRADUAL,9,12.55555556,0.711111111,9,9,0.89883911,0.310657596
NLA06608-2114,1,0,0.051111111,0.013144208,0.008888889,0.086756977,0.288038188,0.057560483,0.107031413,0.38746873,4.6,7,1.52173913,-0.183740802,0.236243362,0.2,0,0.1,0.15,0.05,0.05,0,0.15,0.05,0,0,0.05,0.8,0.75,0.05,0.4,0.4,0,0.4,0.3,0.4,0.4,0.1,0.1,"FLAT, GRADUAL",10,0.24,0.3,10,10,-0.020521667,0.372222222
NLA06608-2117,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-2120,1,0.050545091,0.046472435,0.021006511,0.028641478,0.06893203,0.301986276,0.078898515,0.146629993,0.256887672,6.1,8,1.31147541,-0.103109059,0.228545515,0.05,0,0.15,0.2,0,0,0,0.05,0.05,0,0,0,0.5,0.5,0,0.2,0.2,0,0.3,0.2,0.5,0.3,0.2,0,FLAT,10,0,0,10,10,0,0.266666667
NLA06608-2123,1,0,0.028966506,0.003508772,0.045479082,0.511438119,0.190298193,0.097437954,0.003636364,0.11923501,4,7,1.75,-0.109592697,0.134791944,0,0,0.2,0,0,0,0,0,0,0.25,0,0.3,0.75,0.2,0.55,0.3,0,0.3,1,0.3,0.4,0.6,0,0,GRADUAL,10,1.35,0.12,10,10,0.32184984,0.364285714
NLA06608-2131,1,0,0.094559801,0.18187924,0.171301314,0.191364207,0.018867925,0.040553748,0.004444444,0.297029321,3.3,7,2.121212121,0.190019908,0.212823557,0,0,0.35,0,0,0.3,0,0,0,0,0,0.4,1.05,0.65,0.4,0.3,0.3,0,1,0.3,0,0.8,0.2,0,GRADUAL,10,2.15,0.42,10,10,0.346022209,0.406097561
NLA06608-2134,1,0.1,0.017605322,0.037117517,0.025782209,0.179260173,0.010711769,0.042594114,0.08081997,0.506108927,4.9,8,1.632653061,0.073598142,0.250216588,0.35,0,0.5,0.6,0.2,0.2,0.3,0.45,0.2,0,0,0,2.8,2.8,0,2.3,2.3,0,0.8,0.8,0.2,0.2,0.5,0.1,STEEP,10,NA,NA,0,0,NA,0.768421053
NLA06608-2135,1,0,0,0.760344828,0.1,0.1,0,0,0,0.039655172,1.1,3,2.727272727,0.290161259,0.140123729,0.9,0,0,0,0.8,0,0,0.7,0,0,0,0,2.4,2.4,0,2.2,2.2,0,0.9,0.9,0.1,0.4,0.5,0,STEEP,10,0,0,10,10,0,0.802941176
NLA06608-2152,1,0.035493827,0.086547419,0.264470114,0.354224805,0.185127416,0.021290532,0.006670649,0.044698943,0.005420054,4.666666667,8,1.714285714,0.208474336,0.159895238,0,0,0,0,0.166666667,0,0.277777778,0,0.222222222,0,0,0,0.666666667,0.666666667,0,0.333333333,0.333333333,0,0.555555556,0.222222222,0.111111111,0.777777778,0.111111111,0,GRADUAL,9,4.722222222,1.111111111,9,9,0.433053628,0.311111111
NLA06608-2154,1,0,0,0.004081633,0.025641026,0.237866996,0.574677096,0,0.129057164,0.028676086,3.1,5,1.612903226,-0.255400973,0.142346367,0.15,0,0,0.2,0.4,0,0.7,0.3,0,0,0,0.4,2.15,1.75,0.4,2.1,1.7,0.4,0.8,0.8,0.4,0.6,0,0,GRADUAL,10,2.62,0.1,10,10,0.517315885,0.741269841
NLA06608-2155,1,0,0.004081633,0.048580418,0.204893174,0.222521641,0.105485767,0.035321922,0.071210831,0.307904615,5.1,7,1.37254902,-0.023067147,0.15331445,0.4,0.05,0.15,0,0.35,0.15,0.15,0.6,0.1,0,0,0,1.95,1.95,0,1.3,1.3,0,0.8,0.5,0.3,0.7,0,0,GRADUAL,10,0.25,0.16,10,10,0.032452024,0.580508475
NLA06608-2162,1,0,0.003636364,0.311314237,0.101647258,0.241230823,0.106048273,0.033023621,0.008003201,0.195096223,4.6,7,1.52173913,0.070586431,0.194028568,0.2,0,0.05,0.05,0.15,0.05,0,0.2,0,0,0,0,0.7,0.7,0,0.5,0.5,0,0.3,0.3,0,0.8,0.2,0,GRADUAL,10,0.44,0.3,10,10,0.04441914,0.355882353
NLA06608-2170,1,0,0.005128205,0.017152962,0.012024757,0.101751582,0.732071818,0,0,0.131870677,2.8,5,1.785714286,-0.290930277,0.077873356,0,0,0,0,0,0.05,0.3,0,0.15,0,0,0.65,1.15,0.5,0.65,0.8,0.2,0.6,0.7,0.7,1,0,0,0,FLAT,10,6.5,0.41,10,10,0.725842151,0.61744186
NLA06608-2177,1,0.046938776,0.196556265,0.239824631,0.141567492,0,0,0.019153838,0.198593873,0.157365126,4.8,6,1.25,0.366854512,0.118000147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0,"GRADUAL, STEEP",10,0.9,1,10,10,-0.022276395,0
NLA06608-2185,1,0,0.063330447,0.418993146,0.261850289,0.132837302,0.045454545,0,0.01010101,0.067433261,3.5,6,1.714285714,0.211846971,0.171942057,0.15,0.05,0.65,0.1,0.55,0.3,0.1,0,0.1,0,0,0.1,2.1,2,0.1,1.1,1,0.1,1,0.7,0.1,0.4,0.2,0.3,GRADUAL,10,10.6,2.75,10,10,0.490426721,0.688709677
NLA06608-2187,1,0.13325996,0.108245835,0.184946533,0.038496327,0.019981674,0.186271843,0.091365822,0.061261318,0.178168854,5.1,8,1.568627451,0.183923372,0.310471766,0.1,0,0.1,0.2,0,0.05,0.4,0,0,0,0,0,0.85,0.85,0,0.8,0.8,0,0.5,0.5,0,0,0.3,0.7,NEAR_VERTICAL,10,0.1,0.29,10,10,-0.069197025,0.47972973
NLA06608-2193,1,0,0,0,0,0.009756098,0.137916085,0.037006546,0.057492903,0.757828369,3.4,4,1.176470588,-0.310557854,0.092834393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0.4,GRADUAL,10,0.1,0.275,4,4,-0.0641175,0
NLA06608-2196,1,0,0.005714286,0.065714286,0.040619081,0.029641026,0.450897205,0.005128205,0.062396858,0.339889054,4.5,7,1.555555556,-0.225734891,0.208183869,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0,0.3,0.3,0,0.3,0.3,0,0.1,0.1,0,0.7,0.3,0,GRADUAL,10,0.2,0.14,10,10,0.022276395,0.165384615
NLA06608-2217,1,0.25685167,0.418964617,0.21699721,0.046078069,0.03952614,0.002932551,0.00866292,0.029108644,0.00422833,5.181818182,8,1.543859649,0.461256391,0.056569936,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0.454545455,0.454545455,0,0.454545455,0.454545455,0,0.454545455,0.454545455,0,0.181818182,0.818181818,0,STEEP,11,2.090909091,2,11,11,0.012964977,0.383522727
NLA06608-2219,1,0,0.074769855,0.155809468,0.062160387,0.068340615,0,0.007692308,0.088511069,0.542716298,3.5,6,1.714285714,0.18727218,0.179113203,0.45,0,0.45,0.9,0.5,0.4,0.1,0.85,0.05,0,0,0,3.7,3.7,0,3,3,0,1,1,0,0.4,0.6,0,STEEP,10,0.13,0.12,10,10,0.003860421,0.893617021
NLA06608-2241,1,0.055261137,0.068595146,0.105542659,0.049363701,0.058086013,0.008974359,0.064642429,0.024826978,0.57051618,4.9,8,1.632653061,0.221955137,0.275431666,0.55,0,0.25,0.1,0.666666667,0.05,0.4,0.5,0.3,0,0,0,2.816666667,2.816666667,0,2.466666667,2.466666667,0,0.8,0.8,0.3,0.2,0.5,0,STEEP,10,0.133333333,0.133333333,3,3,0,0.768995633
NLA06608-2250,1,0,0.060979041,0.091026315,0.491008987,0.089637188,0,0,0.125459799,0.14188867,4,5,1.25,0.190318655,0.09419932,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.1,0.1,0,0.3,0.1,0.4,0.5,0.1,0,GRADUAL,10,0.8,0.19,10,10,0.179725544,0.133333333
NLA06608-2253,1,0,0.004878049,0,0,0.010760402,0.078773517,0.338164637,0.263061953,0.304361443,4.2,5,1.19047619,-0.265320813,0.152379485,0.1,0,0.2,0,0.1,0.1,0,0.15,0.1,0.05,0,0,0.8,0.75,0.05,0.3,0.3,0,0.4,0.2,0.5,0.5,0,0,"FLAT, GRADUAL",10,0.1,0.12,10,10,-0.007825338,0.322222222
NLA06608-2257,1,0,0.004081633,0,0,0.027891156,0.372431233,0.374006479,0.119563852,0.102025647,4.1,5,1.219512195,-0.329718981,0.04830595,0,0,0.1,0,0.1,0,0.4,0,0,0,0,0,0.6,0.6,0,0.6,0.6,0,0.5,0.5,0.2,0.1,0.5,0.2,STEEP,10,NA,NA,0,0,NA,0.4375
NLA06608-2266,1,0.17977978,0.207043208,0.205085536,0.033558496,0.035960961,0.052777778,0,0.061309819,0.224484422,3.9,7,1.794871795,0.300944596,0.288916264,0,0,0.2,0.3,0,0,0.2,0,0,0,0,0.1,0.8,0.7,0.1,0.8,0.7,0.1,0.4,0.4,0,0.7,0.2,0.1,GRADUAL,10,0,0,10,10,0,0.422222222
NLA06608-2267,1,0,0,0,0.060643016,0.068431709,0.200223257,0.116044656,0.268585278,0.286072085,4.7,5,1.063829787,-0.271463618,0.136479637,0.15,0,0.05,0,0,0.05,0,0.2,0.2,0,0,0.1,0.75,0.65,0.1,0.4,0.4,0,0.5,0.2,0.6,0.4,0,0,FLAT,10,0.133333333,0.1,9,10,0.012964977,0.314285714
NLA06608-2283,1,0,0,0.074193548,0.089392667,0.183908974,0.07467081,0.053636815,0.010533246,0.51366394,4.3,6,1.395348837,-0.034551613,0.121251563,0.6,0,0.55,0.75,0.65,0.55,0,0.85,0.1,0,0,0,4.05,4.05,0,2.7,2.7,0,1,0.8,0.1,0.2,0.4,0.3,STEEP,10,0.18,0.21,10,10,-0.010903363,0.800990099
NLA06608-2305,1,0,0,0.027453024,0.008333333,0,0.411530335,0,0.021962182,0.530721126,2.8,4,1.428571429,-0.311317861,0.061874538,0.15,0,0.1,0.1,0.5,0.05,0.25,0.1,0.7,0,0,0,1.95,1.95,0,0.7,0.7,0,1,0.5,0.4,0.3,0.3,0,FLAT,10,0.75,0.17,10,10,0.174852187,0.580508475
NLA06608-2322,1,0.008333333,0.074450549,0.185029948,0.201696614,0.227439115,0.295907583,0,0.007142857,0,4.5,7,1.555555556,0.022604504,0.210903591,0,0,0.05,0.1,0,0,0,0,0,0,0,0.9,1.05,0.15,0.9,1,0.1,0.9,1,1,0,0.2,0.8,0,STEEP,10,22.3,7,10,10,0.464265934,0.756097561
NLA06608-2332,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-2333,1,0,0,0.034285714,0,0,0.067567568,0.050761826,0.297785558,0.549599334,3,4,1.333333333,-2.95479e-4,0.234054998,0.2,0,0.15,0.05,0.1,0.15,0,0.2,0,0,0,0,0.85,0.85,0,0.4,0.4,0,0.5,0.2,0.7,0.1,0.1,0.1,FLAT,10,0,0,10,10,0,0.32972973
NLA06608-2345,1,0,0.054444444,0.113386034,0.054964048,0.064086687,0.472948404,0,0,0.240170382,3.2,5,1.5625,-0.170860314,0.245139145,0.2,0.1,0.4,0.25,0,0.3,0.35,0.1,0.15,0,0,0.15,2,1.85,0.15,0.6,0.6,0,0.9,0.4,0.2,0.5,0.1,0.2,GRADUAL,10,105.7,5,10,10,1.250013169,0.533333333
NLA06608-2354,1,0,0.003030303,0,0.005405405,0.210453186,0.305696608,0.129871011,0.032190185,0.313353301,4.5,6,1.333333333,-0.240824204,0.108728486,0.3,0.1,0.25,0.25,0.25,0.15,0.3,0.3,0,0,0,0,1.9,1.9,0,1.1,1.1,0,1,0.6,0.3,0.6,0.1,0,GRADUAL,10,0.68,0.1,10,10,0.183916597,0.627586207
NLA06608-2372,1,0,0,0.048675617,0.069322877,0.077777778,0.338766326,0.005128205,0,0.460329197,2.7,5,1.851851852,-0.157617965,0.20438799,0,0,0.3,0.05,0,0,0.9,0,0.45,0,0,0.6,2.3,1.7,0.6,2.1,1.5,0.6,0.9,0.9,0.1,0.9,0,0,GRADUAL,10,29.65,0.87,10,10,1.214588872,0.798484848
NLA06608-2379,1,0.029411765,0,0,0.09220648,0.108478972,0.110100006,0.014200542,0.030777339,0.614824896,4,6,1.5,-0.090237107,0.210697272,0.2,0,0.4,0,0.2,0.1,0.2,0.2,0,0,0,0,1.3,1.3,0,0.7,0.7,0,0.6,0.4,0.1,0.5,0.3,0.1,GRADUAL,10,0.27,0.2,10,10,0.024622475,0.482608696
NLA06608-2418,1,0,0,0.1,0,0,0.430630631,0.036036036,0.002702703,0.430630631,2.6,4,1.538461538,-0.281604323,0.222043772,0,0,0.15,0.1,0,0,0.1,0,0,0,0,0,0.35,0.35,0,0.3,0.3,0,0.3,0.2,0.8,0,0.2,0,FLAT,10,25.02,0.14,10,10,1.358402441,0.22962963
NLA06608-2426,1,0,0.069847791,0.122423172,0.277562534,0.075325937,0.444306954,0,0.005128205,0.005405405,3.6,6,1.666666667,-0.036713783,0.251173487,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0.2,0.2,0.2,0.2,0.4,0.4,0,"GRADUAL, STEEP",10,6.57,0.15,10,10,0.818398039,0.183333333
NLA06608-2429,1,0,0.070128656,0.393113696,0.198500764,0.063222838,0.16740278,0.022205551,0.045736113,0.039689602,5,7,1.4,0.170433005,0.206329849,0,0,0,0.05,0,0.05,0.05,0,0,0,0,0,0.15,0.15,0,0,0,0,0.3,0,0,1,0,0,GRADUAL,10,0,0,10,10,0,0.065217391
NLA06608-2438,1,0,0.024963427,0.105578236,0.191966725,0.062794613,0.616721141,0,0,0.004255319,2.7,5,1.851851852,-0.143822789,0.229875943,0,0,0.35,0.15,0,0,0.05,0,0.05,0,0,0.95,1.55,0.6,0.95,0.9,0,0.9,1,0.9,0.3,0.4,0.3,0,GRADUAL,10,13.05,1.51,10,10,0.748002603,0.753921569
NLA06608-2450,1,0,0,0,0,0.104691827,0.217119324,0.310541359,0.214009782,0.153637707,3.2,4,1.25,-0.202019559,0.150615326,0.05,0.4,0.45,0,0.05,0.35,0.1,0,0.05,0,0,0,1.45,1.45,0,0.1,0.1,0,0.9,0.1,0.1,0.1,0.6,0.2,STEEP,10,1,0.07,10,10,0.271646218,0.345918367
NLA06608-2453,1,0,0.012132353,0.294661765,0.060661765,0.118661765,0.494594595,0,0,0.019287758,2.3,5,2.173913043,-0.066869636,0.287078709,0,0,0.25,0.2,0,0,0.1,0,0,0,0,1,1.55,0.55,1,1.3,0.3,1,1,1,0.2,0.7,0.1,0,GRADUAL,10,10.35,2.55,10,10,0.504767508,0.803921569
NLA06608-2457,1,0.004347826,0.19304299,0.163916414,0.184308721,0.010408432,0.374999527,0,0,0.06897609,4.9,6,1.224489796,0.057141514,0.263664577,0.05,0,0.65,0.05,0.1,0,0.2,0,0,0,0,0.95,2,1.05,0.95,1.5,0.6,0.9,1,1,0.2,0.4,0.4,0,"GRADUAL, STEEP",10,19.8,3.52,10,10,0.6629249,0.833333333
NLA06608-2463,1,0.011111111,0.202920228,0.171082621,0.24909188,0.230698006,0.130929487,0,0,0.004166667,3.7,6,1.621621622,0.147428604,0.223590091,0.05,0.05,0,0,0,0,0,0,0.1,0,0,0,0.2,0.2,0,0,0,0,0.2,0,0.2,0.4,0.4,0,"GRADUAL, STEEP",10,28.5,4,10,10,0.770852012,0.083333333
NLA06608-2477,1,0,0,0.008333333,0.041666667,0.041666667,0.067682432,0.287328829,0.046849099,0.506472973,3.9,6,1.538461538,-0.273777738,0.165521591,0,0,0.65,0,0.2,0.45,0.1,0,0.1,0,0,0.45,1.95,1.5,0.45,0.7,0.7,0,1,0.3,0.6,0.3,0.1,0,FLAT,10,0,0,10,10,0,0.480508475
NLA06608-2481,1,0,0,0.005714286,0.219826358,0.08048708,0.445118006,0.036263736,0.018811999,0.201827243,2.8,6,2.142857143,-0.193900825,0.193316165,0.2,0,0.65,0.45,0.25,0,0.05,0,0,0,0,0.9,2.5,1.6,0.9,1.7,0.9,0.8,1,0.9,0.2,0.6,0.2,0,GRADUAL,10,1.4,0.24,10,10,0.286789557,0.807142857
NLA06608-2492,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-2497,1,0,0,0.005128205,0.012610837,0.012610837,0.473318859,0.064279864,0.006896552,0.425154845,2.4,6,2.5,-0.266781818,0.14225809,0.2,0,0.25,0.35,0,0.3,0.7,0.05,0.2,0.05,0,0.15,2.25,2.05,0.2,1.2,1.2,0,1,1,0.5,0.4,0.1,0,FLAT,10,2.14,0.43,10,10,0.341593611,0.846153846
NLA06608-2507,1,0,0.034848485,0.364147625,0.152920557,0.104,0.065836991,0.019084639,0.043226228,0.215935475,3.4,7,2.058823529,0.181158666,0.227492116,0.85,0,0.1,0.7,0.75,0,0.05,0.7,0.2,0,0,0,3.35,3.35,0,2.8,2.8,0,1,0.9,0,0.3,0.4,0.3,STEEP,10,0.08,0.18,10,10,-0.038458252,0.835057471
NLA06608-2513,1,0,0.054878049,0.070427782,0.427634556,0.191238476,0.047916667,0.035972654,0.012755018,0.159176799,3.8,7,1.842105263,0.115478825,0.228307393,0.4,0,0.4,0.4,0.35,0,0.4,0.55,0.4,0,0,0,2.9,2.9,0,2.1,2.1,0,0.9,0.9,0,0.9,0.1,0,GRADUAL,10,0.928571429,0.457142857,7,7,0.121733597,0.821794872
NLA06608-2523,1,0,0,0.179421906,0.135351761,0.088881444,0.255473552,0.06281365,0.100667028,0.17739066,4.5,6,1.333333333,-0.103349804,0.241813251,0.3,0,0.05,0.2,0.3,0,0,0.45,0.2,0,0,0,1.5,1.5,0,1.1,1.1,0,0.5,0.4,0.1,0.7,0.2,0,GRADUAL,10,0.12,0.13,10,10,-0.003860421,0.5
NLA06608-2524,1,0.094594595,0.005128205,0.199688914,0.04407994,0,0.015151515,0.152919752,0.113056755,0.375380324,3.1,7,2.258064516,0.15717729,0.277762849,0.5,0,0.45,0.25,0.75,0.45,0.15,0.85,0.05,0,0,0,3.45,3.45,0,1.7,1.7,0,0.9,0.8,0.1,0.5,0.4,0,GRADUAL,10,0,0,10,10,0,0.787640449
NLA06608-2565,1,0,0,0,0,0.324897625,0,0,0,0.675102375,1.2,1,0.833333333,-0.030693958,0.03962573,0.45,0,0.1,0.2,0.45,0.15,0.35,0.6,0.2,0,0,0,2.5,2.5,0,1.3,1.3,0,0.8,0.5,0.3,0.6,0,0.1,GRADUAL,10,4.6,0.3,10,10,0.634244675,0.607142857
NLA06608-2566,1,0,0.005128205,0,0,0.08974359,0.074503657,0.015151515,0.047907348,0.767565685,1.8,5,2.777777778,-0.07492015,0.146629192,0.15,0,0.15,0.1,0.1,0.05,0.05,0.1,0,0,0,0,0.7,0.7,0,0.2,0.2,0,0.5,0.2,0.1,0.9,0,0,GRADUAL,10,0,0,10,10,0,0.305882353
NLA06608-2593,1,0,0.039655172,0.039655172,0,0.222372372,0,0,0.003448276,0.694869007,1.6,4,2.5,0.019496698,0.147057988,0.4,0.15,0.25,0.3,0.4,0.35,0.4,0.35,0.2,0,0.05,0,2.85,2.8,0.05,1.3,1.3,0,0.8,0.4,0.7,0.2,0.1,0,FLAT,10,11.4,0.4,10,10,0.947293649,0.57012987
NLA06608-2629,1,0,0.08974359,0,0,0,0.005128205,0.010533611,0.005405405,0.889189189,1.4,4,2.857142857,0.045395564,0.143553377,0.15,0.05,0.2,0.1,0.15,0.2,0.35,0.15,0.1,0,0,0,1.45,1.45,0,0.8,0.8,0,0.6,0.3,0.8,0,0.2,0,FLAT,10,321.5,0.2,10,10,2.429348473,0.445918367
NLA06608-2634,1,0.036516517,0.131775032,0.24997889,0.01015873,0,0,0,0,0.571570831,3.5,4,1.142857143,0.408136039,0.058369732,0,0,0.15,0,0,0,0,0,0,0,0,0,0.15,0.15,0,0.1,0.1,0,0.2,0.1,0.3,0.4,0.3,0,GRADUAL,10,0,0.02,10,10,-0.008600172,0.115217391
NLA06608-2640,1,0,0,0,0.033333333,0.033333333,0.764291564,0,0.169041769,0,1.4,4,2.857142857,-0.276513287,0.159189002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0,1,0,0.9,0.1,0,0,FLAT,10,0,0,10,10,0,0.166666667
NLA06608-2644,1,0.007936508,0.12183384,0.06231003,0.023640662,0.007662835,0.046341585,0.079729329,0.239832639,0.410712571,4.222222222,8,1.894736842,0.089762784,0.352215299,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0.055555556,0.055555556,0,0,0,0,0.111111111,0,0.444444444,0,0.555555556,0,STEEP,9,0.1,0.1,9,9,0,0.026315789
NLA06608-2655,1,0.017442442,0.149374374,0.134493422,0.071843308,0.0125,0.463427434,0.05996906,0,0.09813429,3.7,7,1.891891892,-0.056897377,0.314300853,0.05,0,0,0.1,0.05,0,0.1,0,0.1,0,0,0,0.4,0.4,0,0.3,0.3,0,0.4,0.3,0.5,0.3,0.2,0,FLAT,10,36.87,1.5,10,10,1.180355296,0.292857143
NLA06608-2657,1,0,0,0,0,0.1,0,0,0,0.9,1,1,1,-0.00767349,0.024265705,0.25,0.05,0.25,0,0.25,0.25,0.1,0.6,0.35,0,0,0,2.1,2.1,0,1,1,0,0.8,0.6,0,0.4,0.6,0,STEEP,10,1.85,0.3,10,10,0.340901508,0.638709677
NLA06608-2663,1,0,0,0,0,0.00862069,0.571289283,0.066223461,0.060737567,0.320245342,3.4,4,1.176470588,-0.701440772,0.742894776,0,0.1,0.65,1,0.45,0,0,0,0,0,0,0.05,2.25,2.2,0.05,1.5,1.5,0,1,1,0.111111111,0.222222222,0.111111111,0.555555556,NEAR_VERTICAL,9,0,0.2,10,10,-0.079181246,0.846153846
NLA06608-2673,1,0.008119377,0.115075765,0.225062227,0.201198782,0.047057005,0.265463622,0.023255814,0.025330052,0.090249295,5,8,1.6,0.049544451,0.267434717,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.1,0,0,0,0,0.2,0,0.222222222,0.444444444,0.333333333,0,GRADUAL,9,9.25,1.87,10,10,0.552841969,0.045454545
NLA06608-2685,1,0,0.114755252,0.311871496,0.255396455,0.263042975,0.043944812,0,0.010989011,0,4.9,6,1.224489796,0.177914455,0.090868931,0.15,0,0.05,0.15,0,0,0.85,0,0.1,0,0,0,1.3,1.3,0,0.9,0.9,0,0.9,0.8,0,0.7,0.3,0,GRADUAL,10,44.5,6,10,10,0.812913357,0.682608696
NLA06608-2696,1,0,0.103653458,0.009128205,0.004,0,0,0.005128205,0.005128205,0.858846586,1.8,5,2.777777778,0.189005642,0.244871271,0.15,0,0.6,0.3,0.1,0,0.6,0.85,0.75,0,0,0,3.35,3.35,0,2.5,2.5,0,1,0.9,0,0.3,0.5,0.2,STEEP,10,0.19,0.1,10,10,0.034154276,0.835057471
