"","COMID","X.x","SITE_ID","VISIT_NO","LON_DD83","LAT_DD83","X.y","CatAreaSqKm","WsAreaSqKm","CatPctFull","WsPctFull","inStreamCat","BFICat","BFIWs","X.x","ElevWs","ElevCat","X.y","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","PctCarbResidCat","PctNonCarbResidCat","PctAlkIntruVolCat","PctSilicicCat","PctExtruVolCat","PctColluvSedCat","PctGlacTilClayCat","PctGlacTilLoamCat","PctGlacTilCrsCat","PctGlacLakeCrsCat","PctGlacLakeFineCat","PctHydricCat","PctEolCrsCat","PctEolFineCat","PctSalLakeCat","PctAlluvCoastCat","PctCoastCrsCat","PctWaterCat","X.x","OmWs","PermWs","RckdepWs","WtDepWs","OmCat","PermCat","RckdepCat","WtDepCat","X.y","AvgWetIndxWs","AvgWetIndxCat","X.x","CanalDensWs","CanalDensCat","X.y","DamDensWs","DamNIDStorWs","DamNrmStorWs","DamDensCat","DamNIDStorCat","DamNrmStorCat","X.x","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","NABD_DensCat","NABD_NIDStorCat","NABD_NrmStorCat","X.y","RdDensWs","RdDensCat","X","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","Precip8110Cat","Tmax8110Cat","Tmean8110Cat","Tmin8110Cat","PctNoDataCat_2002","PctIrrigated.AgLandCat_2002","PctNoDataCat_2007","PctIrrigated.AgLandCat_2007","PctNoDataCat_2012","PctIrrigated.AgLandCat_2012","PctNoDataWs_2002","PctIrrigated.AgLandWs_2002","PctNoDataWs_2007","PctIrrigated.AgLandWs_2007","PctNoDataWs_2012","PctIrrigated.AgLandWs_2012"
"844",21148492,256,"NLA12_KS-105",1,-98.26098551,37.65556473,107041,1.6974,1.6974,100,100,0,38,38,107041,484.214077413,484.214077413,107041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,107041,0.444878048780488,11.536394485684,152.4,168.216760339342,0.444878048780488,11.536394485684,152.4,168.216760339342,107041,838.892895015907,838.892895015907,107041,0,0,107041,0,0,0,0,0,0,107041,0,0,0,0,0,0,107041,2.01586910295334,2.01586910295334,107041,784.316426251,20.378589795,13.7299516365,7.07233512694,784.316426251,20.378589795,13.7299516365,7.07233512694,100,0,100,0,100,0,100,0,100,0,100,0
"845",21164389,268,"NLA12_KS-138",1,-97.39649824,37.63437988,108833,0.459,0.459,100,100,0,31,31,108833,391.377647059,391.377647059,108833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,108833,0.63,20.28,152.4,142.49,0.63,20.28,152.4,142.49,108833,785.711764705882,785.711764705882,108833,0,0,108833,0,0,0,0,0,0,108833,0,0,0,0,0,0,108833,0.0759458822362745,0.0759458822362745,108833,862.55663129,19.8996368745,13.8200094616,7.73885838565,862.55663129,19.8996368745,13.8200094616,7.73885838565,100,0,100,0,100,0,100,0,100,0,100,0
"846",21327603,26,"NLA12_AZ-140",1,-109.8626777,32.8056793,315556,0.3573,1.4274,100,100,1,42.7934508816121,42.2515762925599,315556,1071.22034678,1036.38503778,315556,0,98.6128625472888,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38713745271122,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315556,NA,NA,NA,NA,NA,NA,NA,NA,315556,331.877679697352,439.569269521411,315556,0,0,315556,0.700574471066,135670.701976,120980.2438,2.79876854184,541999.328296,483311.502939,315556,0,0,0,0,0,0,315556,0.228818601647541,0.540162803843829,315556,283.443837785,35.4541608106,17.8557460624,0.350882721278,281.267324222,35.7332487227,17.9277907451,0.0516372777952,100,0,100,0,100,0,100,0,100,0,100,0
"847",21351551,28,"NLA12_AZ-145",1,-109.090421,33.8293043,315566,3.6882,92.9808,100,100,1,55,54.8862862010221,315566,2604.29648395,2432.33553441,315566,0,77.7596019823447,0,22.2403980176553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9541239629087,0,44.0458760370913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315566,0.150506427133344,11.1543636750813,143.749612436116,170.278912517423,0.185036603221083,17.8893557833089,141.299121522694,143.037503660322,315566,384.872735016261,588.421181063934,315566,0,0,315566,0.0107549085403,23878.7362552,18439.6907749,0.271134970989,601991.215227,464870.993981,315566,0.0107549085403,23878.7362552,18439.6907749,0.271134970989,601991.215227,464870.993981,315566,1.73815760629936,2.29477652731576,315566,606.160994371,24.5932631114,6.79895836404,-10.4991733189,544.885935361,25.7814784778,7.65775495927,-10.0871889346,100,0,100,0,100,0,100,0,100,0,100,0
"848",21480132,117,"NLA12_FL-110",1,-81.50927927,27.84218818,237327,0.1584,0.1584,100,100,0,57,57,237327,33.4497159091,33.4497159091,237327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,237327,0.4,34.15,140.97,150.26,0.4,34.15,140.97,150.26,237327,503.494318181818,503.494318181818,237327,0,0,237327,0,0,0,0,0,0,237327,0,0,0,0,0,0,237327,0.955601442943182,0.955601442943182,237327,1270.12727078,28.821008368,22.6239851172,16.4201510278,1270.12727078,28.821008368,22.6239851172,16.4201510278,94.88636,5.113636,100,0,100,0,94.88636,5.113636,100,0,100,0
"849",21489910,119,"NLA12_FL-123",1,-81.35075299,27.20734613,363113,5.0463,5.0463,100,100,1,48.9438202247191,48.9438202247191,363113,41.3190297842,41.3190297842,363113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,363113,1.15260210451222,33.6138202247191,143.953584804708,96.4936115569823,1.15260210451222,33.6138202247191,143.953584804708,96.4936115569823,363113,675.988407347958,675.988407347958,363113,0,0,363113,0,0,0,0,0,0,363113,0,0,0,0,0,0,363113,1.36492164987159,1.36492164987159,363113,1235.93981579,33.5,22.5702869313,9.51169970576,1235.93981579,33.5,22.5702869313,9.51169970576,99.46495,0.5350455,100,0,100,0,99.46495,0.5350455,100,0,100,0
"850",21527662,557,"NLA12_ND-202",1,-103.0632567,48.6652108,40131,2.1645,2.1645,100,100,0,24,24,40131,697.782956341,697.782956341,40131,0,0,0,0,0,0,0,6.32016632016632,0,0,0,0,0,0,0,93.6798336798337,0,0,0,0,0,0,0,0,0,6.32016632016632,0,0,0,0,0,0,0,93.6798336798337,0,0,40131,1.17,2.76,152.4,166.57,1.17,2.76,152.4,166.57,40131,647.196257796258,647.196257796258,40131,0,0,40131,0,0,0,0,0,0,40131,0,0,0,0,0,0,40131,1.8125571845738,1.8125571845738,40131,395.605148817,10.5353594873,4.02930975496,-2.4783288577,395.605148817,10.5353594873,4.02930975496,-2.4783288577,100,0,100,0,100,0,100,0,100,0,100,0
"851",21532268,539,"NLA12_ND-155",1,-102.1406782,48.35144139,273315,0.1791,18.0513,100,100,1,25,24,273315,676.960357481,689.79361809,273315,0,0,0,0,0,0,0,75.464924963853,0,0,0,0,0,0,0,24.535075036147,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,273315,1.17,2.76,152.4,166.57,1.17,2.76,152.4,166.57,273315,525.047414867627,417.015075376884,273315,0,0,273315,0,0,0,0,0,0,273315,0,0,0,0,0,0,273315,1.05895941642818,1.70014220266332,273315,436.069695557,27.3028411948,4.02343209614,-19.7002051772,422.200218776,27.2000007629,3.96917029122,-19.7999992371,100,0,100,0,100,0,100,0,100,0,100,0
"852",21536276,550,"NLA12_ND-187",1,-101.5324187,48.00697014,273217,44.4042,7.9245,100,100,1,22.1890631967246,24,273217,630.787929585,640.811769225,273217,0,0,0,0,0,0,0,46.4622373651334,0,53.5377626348665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8066804491467,0,0,49.1933195508533,0,0,0,0,0,0,0,273217,0.978996024985804,22.4221817149347,152.287645655877,168.544087450312,1.26682354371884,11.2270625076006,152.4,165.971384733877,273217,589.771152754117,659.014451335684,273217,0,0,273217,0.126190926872,37356.9562748,0,0,0,0,273217,0,0,0,0,0,0,273217,1.57595459384441,1.37683159723134,273217,434.265961637,27.7971599846,4.83721664089,-19.299999237,410.254561642,27.8874555286,4.75162287361,-19.4244352381,100,0,100,0,100,0,100,0,100,0,100,0
"853",21541296,534,"NLA12_ND-139",1,-101.0598295,47.90420192,327965,7.2981,3.4767,100,100,1,42,24.7098110276987,327965,652.198327725,365.353943766,327965,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.8284622024911,0,0,0,1.17153779750894,0,0,327965,1.13386228319959,7.81500906031582,152.4,167.994851151954,65.6326304106548,16.7404871130842,152.4,22.2582735232458,327965,512.114677711623,914.358737205574,327965,0,0.591934887162,327965,0,0,0,0,0,0,327965,0,0,0,0,0,0,327965,0.684456577641729,0,327965,457.159840039,27.8996630911,4.88244984898,-18.97517464,628.773889179,26.3999996186,3.70014772713,-22.5,100,0,100,0,100,0,100,0,100,0,100,0
"854",21541462,523,"NLA12_ND-110",1,-101.5132965,47.86474239,38628,9.7578,13.8654,100,100,0,23.3648773289061,23.5530312865118,38628,633.350162924,631.015825493,38628,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,38628,1.57117356873945,4.86193431130728,152.078484356744,161.986411138517,1.67275225973068,5.87722560413208,151.943140564472,161.335999815532,38628,619.725821108659,628.905921416713,38628,0,0,38628,0,0,0,0,0,0,38628,0,0,0,0,0,0,38628,1.36020635979489,1.34799615034127,38628,433.508769226,11.153909673,4.9247752283,-1.30895990097,435.042078178,11.1335637676,4.90409996051,-1.32927580199,100,0,100,0,100,0,100,0,100,0,100,0
"855",21611075,53,"NLA12_CA-157",1,-120.4335059,37.3732653,377508,3.4965,9.9792,100,100,1,31.9564993564994,30.8305375180375,377508,104.145696248,81.4971274131,377508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,377508,0.92,4.04,122.8,182.34,0.92,4.04,122.8,182.34,377508,610.224386724387,938.903217503218,377508,0.00601250601251,0.02574002574,377508,0.100208433542,1001324.9038,1001324.9038,0.286000286,2857835.40112,2857835.40112,377508,0,0,0,0,0,0,377508,0.779740836775794,1.29462403405663,377508,353.426079802,35.0975372302,16.7761306343,2.58801401408,342.034086855,35.1920204044,16.728364938,2.51263834058,100,0,100,0,100,0,100,0,100,0,100,0
"856",21639448,5,"NLA12_AL-105",1,-88.35373896,31.62154629,356882,0.7569,2.3472,100,100,1,34,33.9616564417178,356882,66.0389033742,56.404019025,356882,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356882,0.294938650306748,7.03998082822086,152.4,144.59099309816,0.249607609988109,7.39632580261593,152.4,150.508656361474,356882,554.876533742331,789.472057074911,356882,0,0,356882,0.426039536469,404643.660532,404643.660532,1.32117849121,1254828.37891,1254828.37891,356882,0.426039536469,404643.660532,404643.660532,1.32117849121,1254828.37891,1254828.37891,356882,0.911448261491564,0.337715220933413,356882,1482.18810951,33.4083214289,18.2687396147,1.67799083998,1482.66799836,33.441499109,18.2615916244,1.65850182138,100,0,100,0,100,0,100,0,100,0,100,0
"857",21677972,4,"NLA12_AL-104",1,-87.86108477,32.51586852,357098,329.0481,39855.5325,100,100,1,32.7757549732091,36.1613203662503,357098,124.86578336,30.1070869153,357098,20.4004794064663,56.1945717322934,0,0,0,0.175750004092907,0,0,0,0,0,0,0,0,0,22.7071177633871,0,0.52208109376032,4.85190463035647,3.06119378899316,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0869015806504,0,0,357098,0.59467724744856,4.51482010162829,130.803786541662,134.70556076211,0.50293324793463,5.97712906092624,148.502367616979,104.246317820818,357098,458.280092448897,741.300129373183,357098,0.00106810767112,0,357098,0.0267967816011,104060.827824,82441.56098,0.0486251098244,796014.354862,642830.286271,357098,0.0130722127474,105890.464759,85223.9699517,0.00607813872805,782151.916392,633893.549302,357098,1.68530983361118,1.10813542383256,357098,1425.65965953,32.7938590915,16.6845127519,-0.348098760907,1381.20267375,33.1538148497,17.589171286,0.846532773887,100,0,99.96061,0.03938634,100,0,99.93013,0.0698696,99.90768,0.09231567,99.76649,0.2335069
"858",21779512,257,"NLA12_KS-106",1,-95.98897607,37.19334598,297598,1.2645,27.5364,100,100,1,15,15,297598,280.46138907,260.585131673,297598,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297598,0.743841678650804,2.26417930448425,93.5013864557459,96.6713044188783,0.74,2.22,91.61,95.7,297598,473.094162635639,506.583629893238,297598,0,0,297598,0.108946703273,150643.992679,10459.5219419,0.790826413602,3121499.40688,145832.550415,297598,0.0726311355152,145806.183815,7816.64487733,0.790826413602,3121499.40688,145832.550415,297598,1.00910084987253,1.8087526026121,297598,1084.38439481,33.4094884204,13.9790751879,-5.85256906648,1087.62348354,33.5454085599,14.1509076509,-5.73395011671,100,0,100,0,100,0,100,0,100,0,100,0
"859",21784832,679,"NLA12_OK-134",1,-96.1029813,36.93107268,297770,61.9407,1840.8204,100,100,1,13.0895485520829,15.2419314779432,297770,319.631146441,239.75782747,297770,0,92.8760078930025,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12399210699751,0,0,0,83.8862008340235,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1137991659765,0,0,297770,1.45114945954773,2.0827913120379,90.3738196567626,143.478622722211,0.722001979533042,3.11941214938405,101.907920606585,110.08606532459,297770,457.2660382838,687.527265594351,297770,0,0,297770,0.0385697594399,232823.095361,6798.94038984,0.0322889473319,5756108.56836,62649.0833975,297770,0.0260753303255,231873.779254,6218.32404074,0.0161444736659,5755112.87409,62051.6668362,297770,1.02468774835285,1.41699060160847,297770,1009.39359357,33.8922851393,14.3867495025,-5.50776280559,996.291941165,33.8492733429,14.5762771165,-5.24452576114,99.81692,0.1830783,100,0,100,0,99.95932,0.04067751,99.99335,0.006649209,99.9867,0.01329842
"860",21784874,674,"NLA12_OK-120",1,-96.04758798,36.82300133,297773,8.883,35.3412,100,100,1,12.1868287740628,12.6564632779872,297773,269.789262504,256.588671733,297773,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297773,0.60418610573495,3.99903330956504,80.4548416013039,111.995202200265,0.549592705167173,4.31571833839919,76.1785450861196,112.091675785208,297773,441.565957013344,519.275075987842,297773,0,0,297773,0.141477935101,1422258.15762,158734.481002,0.11257458066,5512682.20196,555433.975008,297773,0.0282955870202,1385611.01491,139608.162711,0.11257458066,5512682.20196,555433.975008,297773,1.52452254733625,1.39104232137791,297773,1012.98518256,33.8979884659,14.7645500564,-5.00105174598,1014.16922035,33.9954812708,14.780513983,-4.90818651107,100,0,100,0,100,0,100,0,100,0,100,0
"861",22163154,507,"NLA12_NC-109",1,-82.7166084,35.14832536,61,2.8521,2.8521,100,100,0,66,66,61,907.164774377,907.164774377,61,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.854600820448091,6.26931524140107,147.508731461029,151.386784474598,0.854600820448091,6.26931524140107,147.508731461029,151.386784474598,61,358.697380877248,358.697380877248,61,0,0,61,0,0,0,0,0,0,61,0,0,0,0,0,0,61,5.18530530394446,5.18530530394446,61,1979.50241541,18.0127936382,12.1107436611,6.20377157643,1979.50241541,18.0127936382,12.1107436611,6.20377157643,100,0,100,0,100,0,100,0,100,0,100,0
"862",22200659,8,"NLA12_AL-114",1,-85.9316179,33.88200988,357840,1.7028,3.3129,100,100,1,43,43,357840,194.569720185,180.695089852,357840,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357840,0.436487367563162,3.42279000271665,93.0173240967129,171.414289595219,0.51,1.41,84.53,168.64,357840,471.443357783211,537.744186046512,357840,0,0,357840,0.3018503426,27924.4770443,20477.9498325,0,0,0,357840,0.3018503426,27924.4770443,20477.9498325,0,0,0,357840,2.67416771197772,2.91036670354123,357840,1365.92402226,32.3768554518,16.0597180507,-0.42314589013,1362.3787023,32.400688619,16.118113302,-0.399312902408,100,0,100,0,100,0,100,0,97.33768,2.66232,100,0
"863",22221219,924,"NLA12_VT-104",1,-73.0524672,43.89113168,178974,1.7604,1.7604,100,100,0,48.5337423312883,48.5337423312883,178974,417.495981595,417.495981595,178974,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,178974,0.75,6.62,106.92,138.63,0.75,6.62,106.92,138.63,178974,596.165132924335,596.165132924335,178974,0,0,178974,0,0,0,0,0,0,178974,0,0,0,0,0,0,178974,0.398293193376278,0.398293193376278,178974,1162.14563263,11.4420764719,5.59149292106,-0.263191800138,1162.14563263,11.4420764719,5.59149292106,-0.263191800138,100,0,100,0,100,0,100,0,100,0,100,0
"864",22249857,140,"NLA12_IA-106",1,-93.9205438,41.46944302,288930,5.7861,46.1124,100,100,1,41,41.5831056288547,288930,307.791491529,293.378610981,288930,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,288930,1.65599305176048,2.16534136154267,152.386568038098,135.476952143024,1.64,2.16,152.4,136.53,288930,464.628327738309,541.249027842588,288930,0,0,288930,0.173489126569,310774.772946,73855.1513259,0.345655968614,2350947.51905,538492.331622,288930,0.0867445632845,303766.424649,69762.4899159,0.172827984307,2334319.48981,528686.057967,288930,1.27086589840932,1.05371186133924,288930,889.026144002,30.2687931519,9.75866609279,-11.4562025029,890.00483991,30.2642399445,9.79202701999,-11.3999996185,98.04013,1.959869,100,0,100,0,99.59404,0.4059646,98.76454,1.235459,100,0
"865",22249917,137,"NLA12_IA-103",1,-93.54970598,41.43874241,74930,0.2871,0.2871,100,100,0,31,31,74930,240.980407524,240.980407524,74930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,74930,2.76689655172414,2.66620689655172,152.270501567398,86.9477742946709,2.76689655172414,2.66620689655172,152.270501567398,86.9477742946709,74930,595.41065830721,595.41065830721,74930,0,0,74930,0,0,0,0,0,0,74930,0,0,0,0,0,0,74930,2.18553306353918,2.18553306353918,74930,912.553932502,15.5807909084,10.1213716549,4.65566618389,912.553932502,15.5807909084,10.1213716549,4.65566618389,100,0,100,0,100,0,100,0,100,0,100,0
"866",22295338,644,"NLA12_NY-0111",1,-74.48992678,43.24193911,337122,0.3717,0.3717,100,100,1,47,47,337122,611.289418886,611.289418886,337122,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,337122,1.91,5.59,108.27,124.03,1.91,5.59,108.27,124.03,337122,324.162227602906,324.162227602906,337122,0,0,337122,0,0,0,0,0,0,337122,0,0,0,0,0,0,337122,0,0,337122,1398.91057212,24.1000003815,4.96688848431,-14,1398.91057212,24.1000003815,4.96688848431,-14,100,0,100,0,100,0,100,0,100,0,100,0
"867",22303785,643,"NLA12_NY-0110",1,-73.63471673,43.8504499,179102,0.3177,0.3177,100,100,0,51,51,179102,467.162209632,467.162209632,179102,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,179102,1.0057507082153,8.48359773371105,132.142181303116,160.095269121813,1.0057507082153,8.48359773371105,132.142181303116,160.095269121813,179102,301.628895184136,301.628895184136,179102,0,0,179102,0,0,0,0,0,0,179102,0,0,0,0,0,0,179102,0,0,179102,1155.56964301,12.1772624737,6.06957938785,-0.0460868663875,1155.56964301,12.1772624737,6.06957938785,-0.0460868663875,100,0,100,0,100,0,100,0,100,0,100,0
"868",22328373,437,"NLA12_MN-181",1,-95.13155437,47.24386707,83667,2.043,2.043,100,100,0,64.5594713656388,64.5594713656388,83667,451.992436123,451.992436123,83667,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,83667,6.59576651982379,12.8278810572687,152.4,122.665162995595,6.59576651982379,12.8278810572687,152.4,122.665162995595,83667,699.44845814978,699.44845814978,83667,0,0,83667,0,0,0,0,0,0,83667,0,0,0,0,0,0,83667,0.552696178400881,0.552696178400881,83667,679.56866396,10.1652685682,4.09155640707,-1.99091055467,679.56866396,10.1652685682,4.09155640707,-1.99091055467,100,0,100,0,100,0,100,0,100,0,100,0
"869",22337203,308,"NLA12_MD-108",1,-77.1313764,39.13192095,337449,5.8095,33.0534,100,100,1,51.3911696359411,52.4697489516963,337449,142.735717203,120.983877614,337449,0,96.1525894461689,0,3.84741055383107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6901626646011,0,20.3098373353989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337449,0.51,5.09732641725208,149.691815879758,162.933570495017,0.51,5.13,150.64,162.91,337449,461.224473125306,455.544848954299,337449,0,0,337449,0.030254073711,262082.873169,22390.6769046,0.172131852999,1491131.77382,127392.718823,337449,0.030254073711,262082.873169,22390.6769046,0.172131852999,1491131.77382,127392.718823,337449,4.44495708852039,2.60783916416731,337449,1079.11508324,29.9246471287,12.6085046845,-4.44363671443,1068.90403148,29.9326565983,12.7317869643,-4.51011617935,100,0,100,0,100,0,100,0,99.5834,0.4165986,100,0
"870",22338369,913,"NLA12_VA-118",1,-77.66841941,38.66358751,337526,1.116,1.116,100,100,1,31,31,337526,86.3752903226,86.3752903226,337526,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337526,0.7,7.28,92.2,146.6,0.7,7.28,92.2,146.6,337526,489.367741935484,489.367741935484,337526,0,0,337526,0,0,0,0,0,0,337526,0,0,0,0,0,0,337526,2.20306274650806,2.20306274650806,337526,1063.3359883,30.8807253515,13.0227871948,-4.40443557501,1063.3359883,30.8807253515,13.0227871948,-4.40443557501,100,0,100,0,100,0,100,0,100,0,100,0
"871",22560288,56,"NLA12_CA-168",1,-117.8101552,33.8011914,247486,0.2079,0.2079,100,100,0,9.07359307359307,9.07359307359307,247486,96.0419047619,96.0419047619,247486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,247486,0.27,9.77,97.53,127.1,0.27,9.77,97.53,127.1,247486,526.21645021645,526.21645021645,247486,0,0,247486,0,0,0,0,0,0,247486,0,0,0,0,0,0,247486,10.0671025003896,10.0671025003896,247486,357.715004265,24.8066195451,18.4023698336,11.9921176465,357.715004265,24.8066195451,18.4023698336,11.9921176465,100,0,100,0,100,0,100,0,100,0,100,0
"872",22597891,35,"NLA12_CA-106",1,-115.512784,33.07900474,247652,0.8964,1.2375,100,100,0,43,43,247652,-52.6537163636,-52.506124498,247652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,247652,0.25,18.11,152.4,154.38,0.25,18.11,152.4,154.38,247652,1556.02690909091,1538.39558232932,247652,0.70303030303,0.970548862115,247652,0,0,0,0,0,0,247652,0,0,0,0,0,0,247652,2.83296406537455,3.89497272412651,247652,67.0382626453,31.456744898,22.9866253981,14.5109945082,67.0075028737,31.457406157,22.9880605376,14.511764919,94.67871,5.321285,100,0,99.7992,0.2008032,96.14545,3.854545,100,0,99.85455,0.1454545
"873",22718899,750,"NLA12_SC-108",1,-81.88510289,33.57494811,373763,1.9323,21.0456,100,100,1,69.7554727526782,67.1539086554909,373763,132.522228874,104.196865394,373763,0,57.0475538829969,0,33.1893602463223,0,0,0,0,0,0,0,0,0,0,0,9.76308587068081,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373763,0.699276428327061,20.0772523947999,152.4,157.024400872391,0.929655333022823,14.043949697252,152.4,149.393162552399,373763,427.408227848101,407.408476944574,373763,0,0,373763,0.0950317406014,30828.7946174,18520.7207207,0.51751798375,75325.0737463,37024.1887906,373763,0.0950317406014,30828.7946174,18520.7207207,0.51751798375,75325.0737463,37024.1887906,373763,2.36479010356654,1.17629430074057,373763,1158.43913758,33.0979168727,17.4422409374,0.627099728862,1157.98955574,33.2669769184,17.6317497861,0.870982753186,100,0,100,0,100,0,100,0,100,0,100,0
"874",22721231,125,"NLA12_GA-102",1,-81.8952677,33.29924834,373909,1.8909,1.8909,100,100,1,71,71,373909,32.0211613517,32.0211613517,373909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,373909,1.31,5.22,152.4,58.36,1.31,5.22,152.4,58.36,373909,1068.62541646835,1068.62541646835,373909,0,0,373909,0,0,0,0,0,0,373909,0,0,0,0,0,0,373909,1.32707155499762,1.32707155499762,373909,1149.13607087,33.2999992371,17.7917466325,1.29833408051,1149.13607087,33.2999992371,17.7917466325,1.29833408051,100,0,100,0,100,0,100,0,100,0,100,0
"875",22845785,16,"NLA12_AR-111",1,-92.50069818,34.60033557,342644,0.1332,0.7245,100,100,1,25,25,342644,126.133006211,121.288716216,342644,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342644,0.556484472049689,3.21947826086957,152.4,99.8184720496894,0.565810810810811,3.18236486486487,152.4,99.4518243243243,342644,544.248447204969,589.878378378378,342644,0,0,342644,0,0,0,0,0,0,342644,0,0,0,0,0,0,342644,5.67263020787578,10.2106844557432,342644,1344.63511728,33.5999984742,16.6657477101,-1,1344.16488812,33.5999984741,16.6646961779,-1,100,0,100,0,100,0,100,0,100,0,100,0
"876",22845861,9,"NLA12_AR-101",1,-92.26882632,34.53435079,297965,4.8438,57.2085,100,100,1,25.2718320327016,25.3976874065917,297965,90.7874545741,78.7547250093,297965,0,81.1012349563439,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8987650436561,0,0,0,66.5180230397622,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4819769602378,0,0,297965,0.677130968300165,2.45906961378117,152.4,86.0554767560765,0.641995540691193,2.01516536603493,152.4,54.8117298402081,297965,524.383560135295,808.073206986251,297965,0,0,297965,0.0524397598259,10500.2711136,5799.94441385,0,0,0,297965,0.0349598398839,8840.06397651,4915.9380162,0,0,0,297965,2.14630030888067,1.73663822343738,297965,1339.7049446,33.7545582468,16.782347596,-0.454869822102,1325.46406343,33.6976595723,16.776338068,-0.400000005961,100,0,100,0,100,0,100,0,99.77189,0.228113,100,0
