SITE_ID,pet_201110,pet_201111,pet_201112,pet_201201,pet_201202,pet_201203,pet_201204,pet_201205,pet_201206,pet_201207,pet_201208,pet_201209,E_avg_11_12,precip_201110,precip_201111,precip_201112,precip_201201,precip_201202,precip_201203,precip_201204,precip_201205,precip_201206,precip_201207,precip_201208,precip_201209,precip_201210,precip_201211,precip_201212,Precip_PT_avg_11_12,Precip_WY_11_12,VP_201110,VP_201111,VP_201112,VP_201201,VP_201202,VP_201203,VP_201204,VP_201205,VP_201206,VP_201207,VP_201208,VP_201209,VP_201210,Vpsat_201110,Vpsat_201111,Vpsat_201112,Vpsat_201201,Vpsat_201202,Vpsat_201203,Vpsat_201204,Vpsat_201205,Vpsat_201206,Vpsat_201207,Vpsat_201208,Vpsat_201209,Vpsat_201210,RH_201110,RH_201111,RH_201112,RH_201201,RH_201202,RH_201203,RH_201204,RH_201205,RH_201206,RH_201207,RH_201208,RH_201209,RH_201210,RH_PT_avg_11_12,tmean_201110,tmean_201111,tmean_201112,tmean_201201,tmean_201202,tmean_201203,tmean_201204,tmean_201205,tmean_201206,tmean_201207,tmean_201208,tmean_201209,tmean_201210,tmean_201211,tmean_201212,TMEAN_PT_avg_11_12,tdmean_201110,tdmean_201111,tdmean_201112,tdmean_201201,tdmean_201202,tdmean_201203,tdmean_201204,tdmean_201205,tdmean_201206,tdmean_201207,tdmean_201208,tdmean_201209,tdmean_201210,tdmean_201211,tdmean_201212,WaterYearPrecip_Avg_Ws,HmaUS_Avg_Ws,HmaUS_PrecipWeighted_Avg_Ws,HmaCIUS_Avg_Ws,OmaUS_Avg_Ws,OmaUS_PrecipWeighted_Avg_Ws,OmCIUS_Avg_Ws,WaterYearPrecip_Site,HmaUs_Site,OmaUS_Site
NLA12_AR-101,53.58017489,31.75360524,21.93386808,23.65305495,28.12964254,62.31564644,77.68732806,125.9155906,152.0888944,193.209804,151.5286458,98.04808224,84.9870281,64.83999634,299.230011,202.1000061,66.59999847,116.8099976,213.2299957,56.81000137,21.47999954,13.85000038,37.00999832,170.7200012,127.6600037,96.76999664,54.16999817,103.2300034,114.3930774,1487.110006,10.37982475,9.594231699,6.907883858,6.1713464,7.165326975,11.68188186,12.87926887,17.11278574,18.57993314,23.09809539,20.42606749,18.75760436,11.36617009,18.55046791,14.45155471,9.745626602,10.09581888,11.4195264,19.7123469,21.275557,29.02188199,33.54296642,41.79473498,36.93759839,29.30373297,18.03864255,0.559545172,0.663889242,0.708818852,0.611277448,0.627462709,0.592617506,0.605355191,0.589651138,0.553914431,0.552655625,0.55298851,0.640109722,0.630101187,3.682050817,16.49500084,12.61499977,6.699999809,7.21999979,9.050000191,17.45499992,18.67000008,23.71999931,26.13500023,29.87999916,27.76499939,23.88000107,16.05500031,10.57499981,8.675000191,18.12615384,7.630000114,6.46999979,1.730000019,0.140000001,2.25,9.390000343,10.85999966,15.22999954,16.52000046,19.98999977,18.02000046,16.67000008,8.979999542,3.00999999,3.369999886,1410.005412,-27.6834107,-27.68431874,1.304122949,-4.793635081,-4.793768121,0.152052341,1391.286611,-27.53909874,-4.773516178
NLA12_AR-102,51.60692457,29.90503593,20.54719892,21.96114404,25.35931379,59.44974414,75.4367201,128.9708675,147.5745947,189.4595862,140.6044825,91.95979828,81.90295089,68.51000214,294.3200073,202.3600006,67.86000061,91.58000183,133.75,39.79999924,50.09999847,32.16999817,31.62999916,58.16999817,179.5299988,87.30000305,54.04999924,112.7300034,102.8523083,1337.080008,9.939561109,9.121309996,6.70129738,5.87425905,6.71552852,11.38139217,11.68188186,16.15129882,18.10192491,24.19438755,19.6812866,17.62365238,10.49966415,17.94122977,13.75530172,9.256513937,9.473988693,10.29945208,18.81120037,20.53540846,29.40117546,32.17223922,40.56264801,34.1258591,27.46419718,17.30002511,0.554006678,0.663112317,0.723954766,0.620040749,0.652027745,0.605032743,0.568865328,0.549341942,0.562656668,0.596469628,0.57672648,0.641695523,0.606916122,3.512337932,15.96999931,11.86000061,5.945000172,6.284999847,7.514999866,16.71500015,18.10499954,23.93499947,25.43499947,29.36499977,26.42500114,22.80999947,15.39999962,9.319999695,7.740000248,17.36653834,6.989999771,5.730000019,1.299999952,-0.550000012,1.330000043,9,9.390000343,14.32999992,16.11000061,20.73999977,17.43000031,15.68999958,7.800000191,2.109999895,3.119999886,1255.717108,-27.92821074,-27.92821462,0.968375575,-4.92973236,-4.929734093,0.132115877,1260.464399,-27.93071556,-4.929868221
NLA12_AR-103,53.56185172,31.58674311,22.33880948,23.66893613,28.00990388,60.03004013,75.3825271,123.8611269,155.9528603,192.0923949,153.1743643,97.47676784,84.76136048,75.04000092,263.230011,168.4299927,69.41999817,100.3799973,180.4100037,54.97999954,28.57999992,31.87000084,49.20000076,122.0999985,176.0599976,76.48999786,58.72999954,119.3499985,107.3992307,1396.189999,10.17821424,9.387097058,6.68709335,5.88268631,6.873869125,11.01365918,12.96457149,16.39231365,17.87275182,21.84104998,19.582185,18.40376323,11.31303749,18.53280697,14.34819439,9.919340205,10.08214455,11.3547662,18.97280814,20.65175058,28.59497083,34.41045713,41.62534795,37.35247492,29.14489552,17.9583874,0.549199819,0.654235425,0.674146991,0.583475696,0.605373021,0.580497051,0.627771067,0.573258625,0.519398849,0.524705523,0.524254016,0.631457513,0.629958428,3.652067663,16.47999954,12.50499916,6.960000038,7.199999809,8.965000153,16.85000038,18.19499969,23.47500038,26.56500053,29.81000137,27.95499992,23.79000092,15.98500061,10.8949995,8.475000381,18.05653865,7.340000153,6.150000095,1.269999981,-0.529999971,1.659999967,8.510000229,10.96000004,14.56000042,15.90999985,19.09000015,17.35000038,16.37000084,8.909999847,2.859999895,2.619999886,1435.565728,-29.81184231,-29.85777665,0.915113567,-5.11994801,-5.126720391,0.141498156,1316.236045,-27.83191109,-4.827146053
NLA12_AR-104,52.74966178,28.7481132,20.25897822,21.67795712,25.258211,56.90993126,73.75480997,119.8577836,157.8565868,196.9080664,151.31999,95.25914342,83.37993606,95.30999756,207.8699951,125.5800018,124.4300003,62.66999817,211.6699982,77.58999634,20.98999977,45.40999985,101.2799988,62.13000107,114.8000031,166.9100037,19.31999969,73,108.9723072,1416.639994,10.28205358,8.753298471,6.075191143,5.2569912,6.445142558,10.51384393,12.65145192,16.0993244,17.37765377,20.19622901,18.28714448,17.43329249,10.75029629,18.34537016,13.18438039,9.105703866,9.33275402,10.25080259,17.98701303,20.07585514,27.38080392,34.33910699,42.07434828,36.61295842,28.43094163,16.89481941,0.560471306,0.663914284,0.667185232,0.56328402,0.628745164,0.584524174,0.630182467,0.587978514,0.506060154,0.480012878,0.499471916,0.613180271,0.636307262,3.529805245,16.31999969,11.2149992,5.704999924,6.065000057,7.444999695,16.01000023,17.74499893,22.75999832,26.52999878,29.99499893,27.61499977,23.38000107,15.02999973,10.42000008,7.079999924,17.37038418,7.489999771,5.130000114,-0.079999998,-2.089999914,0.75,7.820000172,10.59000015,14.27999973,15.47000027,17.84000015,16.27000046,15.52000046,8.149999619,1.99000001,0.699999988,1299.704578,-33.93124499,-33.93017275,1.197077394,-5.715580415,-5.715436471,0.188848612,1294.588269,-31.21881485,-5.344779015
NLA12_AR-105,54.48076751,33.03074509,23.14186365,26.93688275,29.96706891,62.63134886,77.35778199,120.5387128,149.457824,171.3045108,145.4412028,97.32844595,82.63476293,36.74000168,115.9100037,276.1799927,76.40000153,91.09999847,225.5700073,167.1499939,8.909999847,67.27999878,132.4499969,126.3499985,152.5299988,112.75,55.40999985,138.3699951,122.255384,1589.319992,10.26815378,10.0889798,7.599405472,7.415754842,8.192074662,12.43548177,13.99161265,17.81586422,19.60691922,24.00111179,21.74588238,19.60691922,12.26345575,18.73977005,14.78486337,10.05825441,11.3547662,12.0734739,19.78083474,21.34886044,28.20783222,33.5629185,37.91577281,35.90764219,29.18012722,18.07888989,0.54793382,0.682385731,0.755539198,0.653096216,0.678518439,0.628663145,0.655379836,0.631592817,0.584183977,0.633011278,0.605605967,0.671927133,0.678330131,3.71101232,16.65500069,12.96500015,7.164999962,8.965000153,9.884999275,17.51000023,18.72500038,23.25,26.14500046,28.20999908,27.28499985,23.81000137,16.09000015,11.14999962,9.994999886,18.20461552,7.46999979,7.210000038,3.089999914,2.74000001,4.170000076,10.32999992,12.11999989,15.85999966,17.37000084,20.61000061,19.02000046,17.37000084,10.11999989,4.170000076,4.730000019,1489.315797,-25.06114494,-25.06119694,1.063368448,-4.352236356,-4.352242677,0.129453691,1483.619605,-25.03655243,-4.348931313
NLA12_AR-106,50.06491748,28.09933022,19.19580113,20.35595939,24.33147149,56.96209844,71.38428906,122.3794755,140.6911569,186.3392984,135.1769662,86.52609717,78.45890512,74.91999817,307.0299988,205.6699982,85.26000214,80.70999908,146.6600037,61.34000015,49.47000122,61.25,44.54999924,52.34000015,159.9799957,91.06999969,61.18999863,115.4800034,109.2499997,1420.249996,9.607312394,8.687290704,6.345165025,5.442823621,6.277798628,10.91789788,11.22246916,15.52732356,17.26685105,23.2993152,18.97280814,17.04713459,10.18510741,17.43329249,12.96457149,8.672351208,8.789491603,9.88907754,18.01567933,19.36082945,27.79158731,30.52890675,39.70902386,32.73395937,25.83854943,16.12009663,0.551089956,0.670079278,0.731654527,0.619242144,0.634821459,0.606021993,0.579648159,0.558705891,0.565590219,0.586751144,0.579606272,0.659755867,0.631826697,3.328895978,15.52000046,10.96000004,4.994999886,5.190000057,6.914999962,16.03499985,17.17000008,23.00500107,24.56000137,29,25.72500038,21.80999947,14.30000019,8.274999619,6.554999828,16.55269252,6.489999771,5.019999981,0.529999971,-1.610000014,0.379999995,8.380000114,8.789999962,13.72000027,15.36999989,20.12999916,16.85000038,15.17000008,7.349999905,1.399999976,2.289999962,1330.954981,-28.299697,-28.29979554,0.92394231,-5.093870758,-5.093877489,0.146504401,1342.037615,-27.97096825,-5.043251514
NLA12_AR-109,57.76638294,32.48140326,23.18774595,25.11606946,29.00821359,58.88969442,76.51368387,124.3676605,157.1431409,181.0031293,149.9511382,102.4037955,84.81933816,43.54000092,100.5299988,151.4400024,86.13999939,91.43000031,143.2599945,108.5100021,44.27000046,54.52000046,68.23999786,55.83000183,85.63999939,56.34000015,57.56000137,90.27999878,83.82230758,1089.689999,10.33782159,9.785471148,7.075254794,6.532621584,7.695432628,11.77575607,14.25946141,17.62365238,19.42209133,23.18414191,20.73614068,18.17118482,11.98944244,19.96240791,14.6650453,10.21963659,10.65299667,11.73264674,18.59172911,21.03063477,28.87313373,34.90324418,39.61645349,36.76414049,30.61156291,18.85298021,0.51786446,0.667264979,0.692319607,0.613219152,0.655899116,0.633386814,0.678032859,0.61038239,0.556455189,0.585214977,0.564031701,0.593605262,0.635944148,3.831210918,17.65499878,12.84000015,7.399999619,8.01499939,9.454999924,16.52999878,18.48500061,23.63500023,26.80500031,28.96000099,27.68499947,24.60499954,16.75,11.68500042,8.93500042,18.37076906,7.570000172,6.760000229,2.069999933,0.939999998,3.269999981,9.510000229,12.40999985,15.68999958,17.21999931,20.04999924,18.26000023,16.17000008,9.779999733,3.75999999,2.640000105,1035.719511,-26.36141205,-26.36149752,0.859876173,-4.63818843,-4.638200539,0.141081978,1033.953129,-26.29459381,-4.628721714
NLA12_AR-111,53.58625887,31.77652608,21.89756084,23.40462005,28.05055459,62.17760924,78.23638185,127.02741,152.9727741,196.0195382,153.5645738,98.54429592,85.60484196,63.95999908,363.5,203.8099976,90.79000092,105.4000015,204.5299988,76.23000336,28.59000015,72.91999817,75.62999725,184.6900024,135.9199982,97.16999817,73.63999939,137.2100067,131.0107689,1703.139996,10.30293501,9.542068161,6.830356702,6.066516782,7.070280689,11.52690979,12.88777667,16.98170707,18.49753451,22.70028641,20.2216529,18.72194858,11.38139217,18.55635672,14.47041907,9.735688336,9.986887263,11.38901004,19.66887422,21.4223861,29.25953188,33.71289325,42.34335631,37.39638231,29.44556319,18.14807125,0.555224022,0.659418923,0.701579227,0.607448209,0.62079853,0.586048274,0.60160323,0.580382049,0.548678346,0.536100309,0.540738212,0.635815605,0.627140593,3.692973998,16.5,12.63500023,6.684999943,7.059999943,9.010000229,17.42000008,18.77999878,23.85499954,26.22000122,30.10499954,27.97499847,23.95999908,16.14999962,10.7300005,8.5,18.18115359,7.519999981,6.389999866,1.570000052,-0.100000001,2.059999943,9.18999958,10.86999989,15.10999966,16.45000076,19.70999908,17.86000061,16.63999939,9,2.950000048,3.180000067,1613.099509,-28.10803866,-28.10805487,1.245764899,-4.861412396,-4.86141504,0.148612095,1610.650833,-28.08938408,-4.858424187
NLA12_AZ-101,86.34844749,38.75645883,27.58069504,34.54262122,37.16529837,57.09047493,90.6466994,145.8052976,207.7149178,221.6660702,205.8333257,133.6622796,107.2343822,4.789999962,51.65999985,60.5,0.02,3.430000067,28.03000069,10.75,3.269999981,0,43.08000183,38.99000168,65.65000153,6.449999809,24.53000069,51.43999863,24.35538503,316.6200054,7.343415514,6.753610686,5.908033179,4.719332248,4.959901629,4.225347714,4.771478464,4.803014258,6.044879489,14.12035319,16.17213085,12.78601603,7.150243942,29.73106126,17.56747224,12.27159918,14.91039947,15.22841434,18.00420749,24.95072901,33.75298735,45.50904843,47.97113205,49.49869502,39.5010041,28.62094603,0.246994732,0.384438387,0.48143955,0.316512798,0.325700465,0.234686682,0.191236034,0.142298938,0.132828079,0.294351052,0.326718328,0.32368838,0.249825563,4.784844608,24.11999893,15.63999939,10.13000011,13.09499931,13.42000008,16.02499962,21.23999977,26.24000168,31.35499954,32.27500153,32.82500076,28.90999985,23.48999977,18.69499969,11.92500019,22.21269233,2.599999905,1.409999967,-0.469999999,-3.569999933,-2.890000105,-5.070000172,-3.420000076,-3.329999924,-0.150000006,12.26000023,14.35000038,10.75,2.220000029,-1.25999999,-0.889999986,441.3460008,-56.40629924,-57.43222226,7.312714558,-7.742107158,-7.889339055,1.018532242,303.9698851,-46.30823517,-6.268213749
NLA12_AZ-102,46.13980764,22.19459329,16.15884425,20.20588072,21.28670033,33.23977875,52.93409672,83.93513337,121.754313,131.3102023,117.0110085,76.55002305,61.89336516,22.68000031,23.87000084,56.91999817,3.430000067,10.85000038,40.81000137,15.75,0,0,91.15000153,72.83000183,33.59000015,3.400000095,7.039999962,40.06000137,28.86769267,375.2800047,5.245568192,4.26624011,3.65832683,2.854233236,3.265987424,3.209302421,3.639114221,3.552436802,4.469496823,10.53514555,12.70176406,9.387097058,4.774973219,15.9031807,9.848855944,6.939604041,8.49779515,8.418968208,10.16443977,14.32012129,19.35471134,27.00009602,28.87313373,28.78594861,22.94819691,16.44512977,0.329843966,0.433171135,0.527166508,0.335879271,0.38793203,0.31573825,0.254125936,0.183543776,0.165536331,0.364877109,0.441248758,0.409055975,0.290357892,2.922120241,14.09000015,6.855000019,1.795000076,4.699999809,4.56499958,7.319999695,12.47500038,17.16499901,22.52999878,23.63500023,23.58499908,19.88500023,14.60999966,9.099999428,3.300000191,13.3238459,-2.119999886,-4.940000057,-7,-10.26000023,-8.5,-8.729999542,-7.070000172,-7.389999866,-4.309999943,7.849999905,10.64999962,6.150000095,-3.410000086,-6.5,-6.320000172,433.1844489,-70.35424672,-70.48310741,5.585759015,-9.12800296,-9.145791703,1.220758506,375.7922208,-68.34703064,-8.850068092
NLA12_AZ-103,34.76212815,17.83815572,13.07680701,16.89750692,17.01306573,27.18591324,41.76122216,63.76982742,94.13358317,101.4208228,88.4027582,57.91071152,47.8477085,45.43000031,54.59999847,55.04999924,8.079999924,24.62000084,42.77999878,30.37999916,0,0,103.2099991,103.4899979,23.92000008,22.09000015,19.72999954,57.54999924,39.511538,513.649994,4.931038735,3.884474299,3.119970421,2.701825965,3.160732794,3.007420281,3.579321704,3.412957762,4.053195778,9.798784914,11.72091395,7.940275212,4.34588089,11.81113245,7.773577192,5.486232249,7.000971676,6.562792167,8.143971657,11.09155197,14.49875592,20.78170801,22.25312487,21.73231682,17.26685105,12.47675615,0.417490766,0.499702287,0.568690912,0.385921568,0.481614032,0.369281772,0.322707022,0.235396594,0.195036701,0.440332986,0.539331082,0.459856588,0.348318172,2.333819179,9.555000305,3.4150002,-1.5,1.920000076,1.004999876,4.085000038,8.614999771,12.66499996,18.29500008,19.38999939,19.01000023,15.36999989,10.37999916,5.755000114,-0.150000095,9.400384537,-2.970000029,-6.199999809,-9.100000381,-10.97000027,-8.930000305,-9.579999924,-7.289999962,-7.920000076,-5.630000114,6.78000021,9.43999958,3.720000029,-4.690000057,-7.949999809,-8.529999733,556.0088644,-72.39252028,-72.39761537,7.058587359,-9.354238429,-9.355311076,1.373021522,498.1661754,-72.12029266,-9.311479568
NLA12_AZ-106,90.38751349,40.20633421,29.14570408,36.69466218,41.62034592,63.94184836,98.53582745,161.9465054,216.5508376,235.3951538,228.4918527,157.5248521,116.7034531,1.559999943,14.06999969,16.10000038,0.430000007,1.289999962,4.03000021,0.920000017,0,0,24.82999992,25.18000031,17.97999954,3.859999895,0,18.68000031,8.480769221,110.2499999,10.37281347,7.71691907,5.549927071,5.162478272,5.933478042,6.101281048,7.75464987,8.972475147,10.28900996,17.67999263,18.03289821,13.78238509,11.14001842,31.05577936,18.20590437,12.97741057,15.84168545,17.10730709,20.20893739,27.11546528,37.36345062,47.38543367,50.78038214,54.51136122,46.06096772,31.10237883,0.334005898,0.423869032,0.427660591,0.325879357,0.346838811,0.301910038,0.285986237,0.240140431,0.217134447,0.348165805,0.330809905,0.299220485,0.358172553,5.426876009,24.84499931,16.20000076,10.97500038,14.03000069,15.22500038,17.85000038,22.60000038,27.96000099,32.06000137,33.27500153,34.52999878,31.56500053,24.86999893,18.70499992,13.34500027,23.53730803,7.619999886,3.309999943,-1.340000033,-2.339999914,-0.409999996,-0.02,3.380000114,5.489999771,7.5,15.73999977,16.04999924,11.89000034,8.680000305,3.74000001,3.029999971,102.2172234,-54.17769938,-54.17790028,4.677443725,-6.581714595,-6.581763071,0.510964221,102.8992054,-54.16874313,-6.581606388
NLA12_AZ-107,40.92097103,20.36205844,13.85599401,17.69157902,19.59867795,31.23104242,51.82505318,79.94440556,117.0850822,125.5219426,108.241153,69.9315069,58.01745553,21.72999954,9.770000458,22.64999962,0.860000014,4.679999828,4.789999962,0.649999976,0,3.839999914,72.18000031,51.09000015,7.650000095,4.269999981,2.160000086,11.97999954,15.70461537,204.1599998,5.578001771,3.861306685,3.392338218,3.028240588,3.228917655,2.529039451,3.326096899,3.084397648,4.074364073,11.20743798,11.61967125,7.733069166,4.029124697,14.00535625,8.926412422,5.78850255,7.289576852,7.6579602,9.490158596,14.02369893,18.46231966,26.06086093,27.70731093,26.72173747,20.96487033,14.74162852,0.398276322,0.432570948,0.586047633,0.415420627,0.421642,0.266490747,0.237176862,0.16706447,0.156340348,0.40449389,0.434839661,0.368858431,0.273316119,2.684602461,12.13500023,5.414999962,-0.754999876,2.494999886,3.199999809,6.309999943,12.15499973,16.42000008,21.94999886,22.95499992,22.36000061,18.43499947,12.92000008,7.154999733,1.734999895,11.99961528,-1.269999981,-6.28000021,-8,-9.489999771,-8.649999619,-11.81999969,-8.260000229,-9.25,-5.559999943,8.770000458,9.31000042,3.339999914,-5.710000038,-8.130000114,-9.470000267,340.6063229,-62.47332059,-63.15946703,7.660338524,-8.662587191,-8.762341618,1.111996761,204.5377096,-59.01515961,-8.113870621
NLA12_AZ-118,89.29067512,39.19247337,28.01402764,35.01638398,38.70869062,58.92000401,97.30042892,155.630609,221.1881438,235.5751757,220.8298038,144.7296671,113.6996736,4.230000019,21.95000076,36.97999954,0,0.5,5.679999828,1.99000001,4.119999886,0,36.72000122,31.39999962,16.20999908,0.800000012,2.019999981,32.15999985,12.35230769,160.58,7.145222594,7.015772107,6.123099394,4.934638325,4.967141115,4.358746715,4.891598673,5.151239922,6.555818701,14.14807734,16.29762417,13.24094045,7.420946287,30.68520653,17.72518016,12.43136089,15.07599917,15.86215993,18.59173136,26.78700215,35.99248601,48.34215825,50.8380116,52.86236034,42.5769084,30.40071634,0.232855614,0.395808226,0.492552621,0.327317498,0.313144057,0.234445444,0.182610904,0.14311987,0.135612868,0.278297221,0.308302998,0.310988772,0.244104323,5.10511901,24.64500046,15.77999973,10.32499981,13.26500034,14.05000019,16.53000069,22.39999962,27.32499886,32.40999985,33.29499817,33.98500061,30.20000076,24.48999977,18.59999847,12.01000023,22.97692299,2.210000038,1.950000048,0.029999999,-2.960000038,-2.869999886,-4.650000095,-3.079999924,-2.369999886,0.99000001,12.28999996,14.47000027,11.27999973,2.75,-0.870000005,-0.550000012,161.1534368,-46.06011055,-46.06004652,4.799324467,-6.232465948,-6.232459252,0.483849574,161.0018787,-46.06351471,-6.232821941
NLA12_AZ-123,96.09498093,42.77073443,30.30805031,38.77340773,43.21645225,65.92134291,101.4094147,161.8019713,221.5894173,245.5499632,235.5247157,163.8262533,120.5655587,0,19.21999931,12.39999962,0,0.810000002,2.74000001,0.579999983,0,0,11.03999996,31.73999977,6.519999981,2.430000067,0,15.44999981,6.729230669,87.4799987,8.312010353,7.135189382,5.080572515,4.44649065,5.333717333,5.154983595,6.053526085,7.165326975,8.040150601,14.26877888,18.27551869,14.9055544,8.777412364,32.89044025,19.30584009,13.43840124,16.6793322,17.73083597,20.83389306,27.94385259,37.46233972,48.60477792,52.98187266,56.17420654,47.79338172,32.93947956,0.252718124,0.369587096,0.378063761,0.266586851,0.300815897,0.247432565,0.216631764,0.191267471,0.165418935,0.269314355,0.325336481,0.311874863,0.266470888,5.619625355,25.80500031,17.125,11.50500011,14.82999992,15.78499985,18.33499908,23.09499931,28.00500107,32.50500107,34.02500153,35.06500244,32.20999908,25.83000183,19.71500015,14.14500046,24.16307735,4.380000114,2.190000057,-2.559999943,-4.380000114,-1.889999986,-2.359999895,-0.129999995,2.25,3.900000095,12.42000008,16.26000023,13.09000015,5.170000076,0.680000007,0.889999986,84.4097982,-53.97647082,-53.978254,4.144932906,-6.63952694,-6.6397838,0.442578957,85.04454413,-52.76599121,-6.477804661
NLA12_AZ-127,37.033091,18.7962768,13.89007528,18.0586186,17.64361309,27.92968494,41.1363918,64.57070225,97.71027736,103.5675663,92.22112895,60.08197409,49.38661671,32.20999908,32.61000061,41.59999847,7.050000191,20.02000046,49.88000107,33,0,0.670000017,92.55000305,111.4100037,25.26000023,19.59000015,18.01000023,59.50999832,35.83461593,465.850007,4.654015803,3.53105991,3.002811001,2.503510609,3.014345935,2.808367611,3.374388263,3.167975907,3.803930941,9.234382288,11.50382348,7.967906222,4.187914177,12.65563792,8.271858088,5.914385227,7.58085869,6.856918292,8.395738527,10.89590466,14.65072521,21.5095765,22.65802963,22.62989557,17.92408894,12.90054779,0.36774249,0.426876268,0.507713124,0.330241033,0.439606512,0.334499175,0.309693263,0.216233385,0.176848249,0.407554515,0.508346291,0.444536191,0.324630725,2.37461053,10.59500027,4.309999943,-0.454999924,3.054999828,1.625000238,4.525000095,8.349999428,12.82499981,18.84500122,19.68000031,19.65999985,15.95499992,10.88500023,6.134999752,0,9.988846248,-3.75999999,-7.46999979,-9.600000381,-11.94999981,-9.550000191,-10.47000027,-8.069999695,-8.899999619,-6.480000019,5.909999847,9.159999847,3.769999981,-5.190000057,-8.600000381,-8.789999962,475.5896602,-77.1313382,-77.15117811,6.930077926,-10.0237488,-10.02628541,1.464428177,447.5497903,-77.14871216,-10.041852
NLA12_AZ-130,83.5643523,37.54115321,26.84968161,33.75902744,36.3523552,55.60739191,90.0369038,142.1456401,204.5816419,221.2037538,202.4918364,131.1043742,105.4365093,7.090000153,38.97999954,56.31000137,1.970000029,1.950000048,27.28000069,4.920000076,4.21999979,0,36.11999893,38.40000153,27.28000069,12.47999954,7.699999809,55.90000153,19.76923095,257.0000024,7.120163245,6.381358354,5.391920335,4.456337414,4.650600717,4.098678052,4.623361011,4.576036327,5.840658338,13.55813607,15.81101647,12.30422044,6.859337443,28.82951355,17.0525971,11.97748114,14.6126002,14.91039947,17.52824259,24.75208552,32.86105077,44.74363036,47.75244852,48.67409067,38.76918209,28.2591812,0.246974797,0.374216216,0.450171473,0.304965397,0.31190316,0.233832801,0.186786726,0.139254108,0.130536085,0.283925463,0.324834347,0.317371164,0.242729518,4.705057636,23.61000061,15.17500019,9.765000343,12.78499985,13.09499931,15.6050005,21.11000061,25.79000092,31.05999947,32.19499969,32.52999878,28.59000015,23.28000069,18.04500008,11.38999939,21.89153855,2.160000086,0.610000014,-1.74000001,-4.349999905,-3.769999981,-5.480000019,-3.849999905,-3.99000001,-0.629999995,11.64000034,14,10.17000008,1.629999995,-1.909999967,-2.24000001,426.7896091,-68.41133653,-68.99375281,6.02950697,-8.894599111,-8.968442779,1.223058167,253.9974591,-48.53583527,-6.438695908
NLA12_AZ-140,66.07227632,30.38936991,21.88264874,27.27873035,29.83036151,46.28045017,77.67384632,120.9435336,175.2505196,168.0624081,156.5233245,104.5242655,85.39264455,7.199999809,12.47999954,43.38000107,10.03999996,14.05000019,6.829999924,3.589999914,2.74000001,1.289999962,48.56000137,55.38000107,32.45999908,0.670000017,3.099999905,19.28000069,18.35923092,238.6700019,5.811399342,4.841812191,4.57267272,3.809633791,4.169309484,3.129518715,3.647337085,3.394909573,4.702064341,13.75530086,13.32837877,10.03441493,5.207652244,22.74967642,13.49149907,9.409555694,11.45777482,11.9854539,14.46098414,21.46929363,28.37931538,39.17933967,37.3524791,38.57682147,31.28940542,23.48029579,0.255449758,0.35887874,0.485960535,0.332493338,0.347864129,0.216411185,0.169886217,0.119626197,0.120013874,0.368256704,0.345502254,0.320696888,0.221788187,3.895501948,19.74499893,11.56499958,6.184999943,9.100000381,9.774999619,12.625,18.81499863,23.35000038,28.77000046,27.95500183,28.50499916,24.97000122,20.25500107,14.77000046,8.430000305,18.58576932,-0.699999988,-3.220000029,-4,-6.460000038,-5.25,-9.06000042,-7.039999962,-7.989999771,-3.619999886,11.85999966,11.38000011,7.130000114,-2.220000029,-5.349999905,-5.429999828,242.9515088,-40.14669422,-40.16648682,5.947257914,-5.952004179,-5.954707538,0.670819155,228.3804448,-39.6916008,-5.889677048
NLA12_AZ-143,40.0989639,20.22815782,15.09614602,19.10338405,19.13292478,29.94381545,46.23739965,70.85263189,104.157777,113.0505666,99.089547,65.79153239,53.56523721,35.08000183,42.43000031,54.09000015,13.28999996,30.29999924,57.02000046,41.97000122,0,0.970000029,86.25,103.8899994,30.68000031,24.03000069,19.90999985,71.27999878,40.00000028,520.0000036,4.674553696,3.75013569,3.189794344,2.664372359,3.151098744,2.929924728,3.507149313,3.316009987,4.029124697,9.234382288,11.16993769,8.141149901,4.304302365,13.75981159,8.954024698,6.486448086,8.051317035,7.504453758,9.068346816,12.36969553,16.17213085,22.98380789,24.77493312,24.34400364,19.67507835,14.05585089,0.339725124,0.418821236,0.491762873,0.330923791,0.41989715,0.32309359,0.283527537,0.205044717,0.175302749,0.372730866,0.458837333,0.413779796,0.306228517,2.551373635,11.86499977,5.460000038,0.839999914,3.920000076,2.910000086,5.644999981,10.25,14.35000038,19.90999985,21.125,20.84000015,17.42499924,12.18999958,7.494999886,1.590000153,11.28692301,-3.700000048,-6.670000076,-8.81000042,-11.14999962,-8.970000267,-9.920000076,-7.559999943,-8.300000191,-5.710000038,5.909999847,8.720000267,4.079999924,-4.820000172,-8.18999958,-7.800000191,499.2611099,-73.82352406,-73.82362734,7.037192271,-9.529891282,-9.529904261,1.419937493,498.3605918,-73.46458435,-9.478357315
