SITE_ID,VISIT_NO,DATE_COL_iso,dD,d18O,d_excess,E_I,RT,YEAR,SAMPLE_ID,SAMPLED_PHAB,L_LkAreakm2,DDHzSqrtA_sc,DDVrtDix_sc,L_DDHzSqrtA_sc,L_DDVrtDix_sc,URBAN,VertDD_use,HorizDD_use,L_VertDD_use,L_HorizDD_use,ELEV_use,DpthMx_use,LkArea_km2,LATdd_use,LONdd_use,L_DpthMx_use,L_ELEV_use,Lake_Origin_use,ECOWSA9_2015,RT_NLA12_2015,ECOP5_2015,ECOP6_2015,SID,RESAMPLED12,VertDD_CONDc315,HorizDD_CONDc315,Drawdown_CONDus15,RTS12_15
NLA12_NE-111,1,8/10/2012,-71.44,-6.85,-16.67,,,2012,659570,YES,-0.007556642,0,0,-2,-2,No,0,0,-1,0,1253.35,2.4,0.982750692,41.95623,-103.52837,0.380211242,3.098418734,NATURAL,SPL,S,CENPL,CENPL,NLA06608-0940,YES,Small,Small,SMALL,2
NLA12_NE-112,1,8/12/2012,-35.98,-1.17,-26.6,,,2012,659540,YES,-0.228362431,0,0,-2,-2,No,0,0,-1,0,1057.7,1.4,0.591068165,42.91853,-102.03606,0.146128036,3.024772913,NATURAL,SPL,R,CENPL,CENPL,NLA06608-0723,YES,Small,Small,SMALL,1
NLA12_NE-113,1,8/19/2012,1.41,2.92,-21.91,,,2012,662600,YES,-0.987444749,0.088831549,0.272,-1.005104398,-0.549750892,No,0.68,28.5,-0.107905397,1.469822016,730.78,2.5,0.102933147,42.26777,-99.24821,0.397940009,2.864380536,NATURAL,SPL,S,CENPL,CENPL,NLA06608-0648,YES,Large,Large,LARGE,2
NLA12_NE-114,1,7/22/2012,-58.29,-7.38,0.72,,,2012,642620,YES,1.048385267,0.017975536,0.285714286,-1.553221591,-0.529127695,No,3,60.1,0.491361694,1.78604121,657.71,10.5,11.17854469,41.31279,-98.89063,1.021189299,2.818694257,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-2740,YES,Large,Large,LARGE,2
NLA12_NE-121,1,8/15/2012,-9.61,1.12,-18.58,,,2012,659270,YES,0.20366797,0,0,-2,-2,No,0,0,-1,0,881.22,1.6,1.598335591,42.51854,-100.50729,0.204119983,2.945576899,NATURAL,SPL,R,CENPL,CENPL,NLA12_NE-121,NO,Small,Small,SMALL,1
NLA12_NE-125,1,8/14/2012,-9.48,1.77,-23.61,,,2012,659180,YES,-0.974236015,0.009363061,0.18,-1.713025989,-0.721246399,No,0.27,3.05,-0.431798276,0.607455023,879.36,1.5,0.106111874,42.55806,-100.52402,0.176091259,2.944660302,NATURAL,SPL,S,CENPL,CENPL,NLA12_NE-125,NO,Med,Large,LARGE,2
NLA12_NE-127,1,8/22/2012,1.22,4.25,-32.79,,,2012,662390,YES,0.087270466,0.007958797,0.6,-1.745722753,-0.214670165,No,0.6,8.8,-0.15490196,0.991226076,1180.14,1,1.222560797,42.01881,-102.43599,0,3.072301377,NATURAL,SPL,S,CENPL,CENPL,NLA12_NE-127,NO,Large,Large,LARGE,2
NLA12_NE-129,1,7/25/2012,-48.67,-5.59,-3.93,,,2012,649700,YES,-0.359414123,0,0,-2,-2,Yes,0,0,-1,0,359.2,2,0.437105103,41.38303,-96.47379,0.301029996,2.556543709,MAN-MADE,TPL,S,CENPL,CENPL,NLA12_NE-129,NO,Small,Small,SMALL,2
NLA12_NE-129,2,8/28/2012,-46.36,-5.28,-4.13,,,2012,654470,YES,-0.359414123,0,0,-2,-2,Yes,0,0,-1,0,359.2,2.2,0.437105103,41.38301,-96.47389,0.342422681,2.556543709,MAN-MADE,TPL,S,CENPL,CENPL,NLA12_NE-129,NO,Small,Small,SMALL,2
NLA12_NE-133,1,7/24/2012,4.32,3.32,-22.26,,,2012,654950,YES,-0.132335412,0,0,-2,-2,No,0,0,-1,0,621.19,1.2,0.737334555,42.1132,-98.56404,0.079181246,2.793923027,NATURAL,SPL,R,CENPL,CENPL,NLA12_NE-133,NO,Small,Small,SMALL,1
NLA12_NE-135,1,8/21/2012,-2.29,4.04,-34.57,,,2012,662570,YES,-0.943232117,0.056282018,0.5,-1.178604279,-0.292429824,No,0.5,19,-0.22184875,1.301029996,1179.53,1,0.113964052,41.92273,-102.38754,0,3.072077028,NATURAL,SPL,S,CENPL,CENPL,NLA12_NE-135,NO,Large,Large,LARGE,2
NLA12_NE-149,1,8/24/2012,-33.07,-1.7,-19.5,,,2012,659210,YES,-1.326153758,0,0,-2,-2,No,0,0,-1,0,787,1.4,0.047189594,40.94733,-100.2421,0.146128036,2.896526218,MAN-MADE,SPL,T,CENPL,CENPL,NLA12_NE-149,NO,Small,Small,SMALL,3
NLA12_NE-154,1,8/26/2012,-1.25,1.78,-15.5,,,2012,662510,YES,-0.277548993,0,0,-2,-2,No,0,0,-1,0,409.1,2.5,0.527777664,40.58297,-96.84597,0.397940009,2.612889769,MAN-MADE,TPL,T,CENPL,CENPL,NLA12_NE-154,NO,Small,Small,SMALL,3
NLA12_NE-156,1,8/24/2012,-10.16,2.09,-26.88,,,2012,662480,YES,-0.806494616,0,0,-2,-2,No,0,0,-1,0,1015.33,1,0.156136839,42.35072,-101.24483,0,3.007034745,NATURAL,SPL,R,CENPL,CENPL,NLA12_NE-156,NO,Small,Small,SMALL,1
NLA12_NE-157,1,8/29/2012,-28.77,-2.62,-7.82,,,2012,662540,YES,-0.422061786,0,0,-2,-2,No,0,0,-1,0,323.19,21.6,0.378388749,41.08355,-96.35103,1.334453751,2.510799614,MAN-MADE,TPL,R,CENPL,CENPL,NLA12_NE-157,NO,Small,Small,SMALL,1
NLA12_NE-158,1,8/30/2012,6.19,2.36,-12.72,,,2012,662420,YES,-0.413508681,0,0,-2,-2,No,0,0,-1,0,403.72,2.9,0.385914698,40.16875,-96.82952,0.462397998,2.607154666,MAN-MADE,SPL,T,CENPL,CENPL,NLA12_NE-158,NO,Small,Small,SMALL,3
NLA12_NE-160,1,8/23/2012,-103.57,-12.36,-4.69,,,2012,659390,YES,0.8949032,0.041257816,0.266666667,-1.290239903,-0.558043162,No,2,115.6,0.322219295,2.06669855,1253.72,7.5,7.850606322,41.92716,-103.49353,0.875061263,3.098546821,MAN-MADE,SPL,S,CENPL,CENPL,NLA12_NE-160,NO,Large,Large,LARGE,2
NLA12_NE-166,1,8/25/2012,-37.68,-2.66,-16.38,,,2012,659240,YES,-1.415741626,0.067876971,0.188679245,-1.108590949,-0.701847498,No,1,13.3,0.041392685,1.155336038,720.23,5.3,0.038393559,40.72208,-99.69936,0.72427587,2.858073783,MAN-MADE,SPL,S,CENPL,CENPL,NLA12_NE-166,NO,Med,Med,MEDIUM,2
NLA12_NE-170,1,8/27/2012,-10.36,0.29,-12.68,,,2012,659360,YES,-0.054326352,0,0,-2,-2,No,0,0,-1,0,375.32,3.5,0.882416556,40.76638,-96.85048,0.544068044,2.5755573,MAN-MADE,TPL,T,CENPL,CENPL,NLA12_NE-170,NO,Small,Small,SMALL,3
NLA12_NH-101,1,6/19/2012,-55.68,-8.72,14.1,,,2012,626990,YES,-0.920151031,0,0,-2,-2,No,0,0,-1,0,124.81,6.1,0.120184641,43.83666,-71.0913,0.785329835,2.099715162,NATURAL,NAP,S,APPS,NAP,NLA06608-0726,YES,Small,Small,SMALL,2
NLA12_NH-101,2,7/24/2012,-56.63,-8.15,8.54,,,2012,648440,YES,-0.920151031,0,0,-2,-2,No,0,0,-1,0,124.81,5.8,0.120184641,43.83734,-71.09218,0.763427994,2.099715162,NATURAL,NAP,S,APPS,NAP,NLA06608-0726,YES,Small,Small,SMALL,2
NLA12_NH-102,1,7/11/2012,-61.32,-8.71,8.37,,,2012,626870,YES,-0.882482089,0,0,-2,-2,No,0,0,-1,0,444.3,3.1,0.13107441,44.83957,-71.13403,0.491361694,2.648652695,NATURAL,NAP,S,APPS,NAP,NLA06608-0358,YES,Small,Small,SMALL,2
NLA12_NH-103,1,6/28/2012,-48.07,-6.78,6.2,,,2012,626900,YES,1.22258691,0,0,-2,-2,Yes,0,0,-1,0,146.79,43.9,16.69501872,43.54103,-71.50483,1.64246452,2.169645049,NATURAL,NAP,T,APPS,NAP,NLA06608-0930,YES,Small,Small,SMALL,3
NLA12_NH-104,1,6/14/2012,-50.28,-7.9,12.91,,,2012,627980,YES,0.478319496,0,0,-2,-2,Yes,0,0,-1,0,395,9.1,3.008288587,43.12913,-72.07913,0.959041392,2.597695186,NATURAL,NAP,S,APPS,NAP,NLA06608-0994,YES,Small,Small,SMALL,2
NLA12_NH-105,1,6/26/2012,-44.45,-6.64,8.65,,,2012,626930,YES,-0.272708564,0,0,-2,-2,Yes,0,0,-1,0,270.74,2.5,0.533692913,42.73301,-72.10112,0.397940009,2.434153571,NATURAL,NAP,S,APPS,NAP,NLA06608-0162,YES,Small,Small,SMALL,2
NLA12_NH-107,1,7/31/2012,-36.91,-4.57,-0.37,,,2012,649070,YES,-1.389894063,0.008311539,0.125,-1.737275144,-0.869666232,Yes,0.3,1.677777778,-0.397940009,0.427774533,92.72,2.4,0.040747966,42.9422,-71.2365,0.380211242,1.97183228,MAN-MADE,NAP,S,APPS,NAP,NLA12_NH-107,NO,Med,Large,LARGE,2
NLA12_NH-108,1,6/12/2012,-47.45,-6.88,7.58,,,2012,628010,YES,-0.467151369,0,0,-2,-2,No,0,0,-1,0,185.09,2.7,0.341074013,43.36743,-71.24325,0.431363764,2.269723036,NATURAL,NAP,S,APPS,NAP,NLA12_NH-108,NO,Small,Small,SMALL,2
NLA12_NH-109,1,7/19/2012,-47.59,-6.93,7.82,,,2012,654350,YES,-0.153138047,0,0,-2,-2,Yes,0,0,-1,0,422.83,18.9,0.702848873,42.98763,-72.07356,1.276461804,2.627191694,MAN-MADE,NAP,R,APPS,NAP,NLA12_NH-109,NO,Small,Small,SMALL,1
NLA12_NH-111,1,7/17/2012,-45.25,-6.56,7.27,,,2012,626840,YES,-0.389358149,0,0,-2,-2,Yes,0,0,-1,0,76.02,5.5,0.407982797,43.37859,-70.98519,0.74036269,1.886603514,MAN-MADE,NAP,S,APPS,NAP,NLA12_NH-111,NO,Small,Small,SMALL,2
NLA12_NH-112,1,6/21/2012,-50.02,-7.54,10.27,,,2012,626960,YES,-1.578064096,0,0,-2,-2,Yes,0,0,-1,0,370.78,4.1,0.026420188,42.7396,-71.93807,0.612783857,2.570286023,MAN-MADE,NAP,S,APPS,NAP,NLA12_NH-112,NO,Small,Small,SMALL,2
NLA12_NH-112,2,7/26/2012,-44.53,-6.07,4,,,2012,648470,YES,-1.578064096,0,0,-2,-2,Yes,0,0,-1,0,370.78,4.1,0.026420188,42.73962,-71.93801,0.612783857,2.570286023,MAN-MADE,NAP,S,APPS,NAP,NLA12_NH-112,NO,Small,Small,SMALL,2
NLA12_NH-115,1,8/7/2012,-45.78,-5.79,0.55,,,2012,648980,YES,-0.691338561,0,0,-2,-2,No,0,0,-1,0,132.13,4.3,0.203545469,43.80791,-71.1195,0.633468456,2.124275932,NATURAL,NAP,S,APPS,NAP,NLA12_NH-115,NO,Small,Small,SMALL,2
NLA12_NH-R04,1,6/18/2012,-49.81,-7.71,11.84,,,2012,631430,YES,-0.37452943,0,0,-2,-2,No,0,0,-1,0,352.85,17.3,0.422153671,43.0213,-72.01741,1.238046103,2.5488192,NATURAL,NAP,R,APPS,NAP,NLA06608-NH4912,YES,Small,Small,SMALL,1
NLA12_NJ-101,1,7/13/2012,-36.12,-5.54,8.2,,,2012,639050,YES,-0.643513782,0.001510391,0.125,-1.938909924,-0.869666232,Yes,0.7,0.72,-0.096910013,0.235528447,183.07,5.6,0.227240752,40.95063,-74.7837,0.748188027,2.264983012,MAN-MADE,NAP,T,APPS,NAP,NLA06608-0781,YES,Large,Med,LARGE,3
NLA12_NJ-101,2,9/19/2012,-31.5,-4.18,1.91,,,2012,667070,YES,-0.643513782,0,0,-2,-2,Yes,0,0,-1,0,183.07,2.8,0.227240752,40.94994,-74.78405,0.447158031,2.264983012,MAN-MADE,NAP,T,APPS,NAP,NLA06608-0781,YES,Small,Small,SMALL,3
NLA12_NJ-102,1,7/12/2012,-25.06,-2.79,-2.71,,,2012,639020,YES,-0.184897101,0,0,-2,-2,Yes,0,0,-1,0,238.18,2.4,0.65328532,40.92558,-74.53292,0.380211242,2.378724862,MAN-MADE,NAP,T,APPS,NAP,NLA06608-0077,YES,Small,Small,SMALL,3
NLA12_NJ-103,1,9/21/2012,-26.29,-4.11,6.63,,,2012,644120,YES,-0.645069945,0.008406108,0.066666667,-1.735038035,-1.115393419,Yes,0.5,4,-0.22184875,0.698970004,97.81,7.5,0.226427961,40.75911,-74.2868,0.875061263,1.994800899,MAN-MADE,SAP,T,APPS,SAP,NLA06608-0761,YES,Med,Large,LARGE,3
NLA12_NJ-104,1,7/15/2012,-30.2,-4.81,8.25,,,2012,638960,YES,-0.430155048,0.000401105,0.138888889,-1.982920534,-0.827137711,Yes,0.5,0.244444444,-0.22184875,0.094975513,15.44,3.6,0.37140261,39.96875,-74.57821,0.556302501,1.215901813,MAN-MADE,CPL,T,CPL,CPL,NLA06608-0013,YES,Med,Med,MEDIUM,3
NLA12_NJ-105,1,9/13/2012,-21.41,-1.94,-5.87,,,2012,629930,YES,-0.920853217,0,0,-2,-2,Yes,0,0,-1,0,347.89,1.4,0.119990478,41.148725,-74.402244,0.146128036,2.542688522,MAN-MADE,NAP,S,APPS,NAP,NLA12_NJ-105,NO,Small,Small,SMALL,2
NLA12_NJ-106,1,9/14/2012,-24.93,-3.36,1.98,,,2012,629870,YES,-1.329639342,0,0,-2,-2,Yes,0,0,-1,0,69.01,4.4,0.046812373,41.029875,-74.300356,0.643452677,1.845160078,MAN-MADE,NAP,T,APPS,NAP,NLA12_NJ-106,NO,Small,Small,SMALL,3
NLA12_NJ-107,1,6/26/2012,-35.58,-4.75,2.43,,,2012,629900,YES,-1.462992819,0,0,-2,-2,Yes,0,0,-1,0,306.91,2.9,0.034435563,41.246546,-74.522233,0.462397998,2.488423794,MAN-MADE,NAP,T,APPS,NAP,NLA12_NJ-107,NO,Small,Small,SMALL,3
NLA12_NJ-108,1,9/25/2012,-35.04,-5.66,10.24,,,2012,629840,YES,-0.54215666,0,0,-2,-2,Yes,0,0,-1,0,21.56,2.1,0.286974522,39.851902,-74.789568,0.322219295,1.353339095,MAN-MADE,CPL,S,CPL,CPL,NLA12_NJ-108,NO,Small,Small,SMALL,2
NLA12_NJ-118,1,7/10/2012,-42.95,-6.97,12.81,,,2012,638930,YES,-1.596566594,0,0,-2,-2,Yes,0,0,-1,0,282.49,4.3,0.025318234,40.79922,-74.78467,0.633468456,2.452537744,MAN-MADE,NAP,T,APPS,NAP,NLA12_NJ-118,NO,Small,Small,SMALL,3
NLA12_NJ-119,1,7/11/2012,-39.26,-5.69,6.22,,,2012,633860,YES,-1.545700807,0,0,-2,-2,Yes,0,0,-1,0,254.19,3.1,0.028464214,41.05569,-74.48188,0.491361694,2.406863652,MAN-MADE,NAP,T,APPS,NAP,NLA12_NJ-119,NO,Small,Small,SMALL,3
NLA12_NJ-131,1,7/9/2012,-31.61,-5.01,8.44,,,2012,646430,YES,-0.925593019,0,0,-2,-2,Yes,0,0,-1,0,9.02,1.6,0.118688046,39.40621,-74.77663,0.204119983,1.000867722,MAN-MADE,CPL,R,CPL,CPL,NLA12_NJ-131,NO,Small,Small,SMALL,1
NLA12_NJ-131,2,9/18/2012,-29.29,-4.52,6.9,,,2012,667100,YES,-0.925593019,0,0,-2,-2,Yes,0,0,-1,0,9.02,1.8,0.118688046,39.40619,-74.77646,0.255272505,1.000867722,MAN-MADE,CPL,R,CPL,CPL,NLA12_NJ-131,NO,Small,Small,SMALL,1
NLA12_NJ-R01,1,9/20/2012,-29.23,-3.85,1.61,,,2012,641240,YES,-1.439956104,0,0,-2,-2,Yes,0,0,-1,0,375.96,3.8,0.036311476,41.18526,-74.34728,0.579783597,2.576295269,NATURAL,NAP,R,APPS,NAP,NLA06608-0249,YES,Small,Small,SMALL,1
NLA12_NM-104,1,6/1/2012,-85.46,-12.25,12.51,,,2012,625430,YES,-0.389339132,0.00237965,0.028292683,-1.90729162,-1.416884204,Yes,0.58,1.52,-0.167491087,0.401400541,1915.69,20.5,0.408000662,35.97575,-105.91711,1.311753861,3.282551877,MAN-MADE,XER,S,WEST,WEST,NLA06608-0564,YES,Small,Small,SMALL,2
NLA12_NM-104,2,8/15/2012,-78.95,-10.84,7.8,,,2012,660380,YES,-0.389339132,0.053385578,0.285714286,-1.198009549,-0.529127695,Yes,4,34.1,0.612783857,1.545307117,1915.69,14,0.408000662,35.97667,-105.91754,1.146128036,3.282551877,MAN-MADE,XER,S,WEST,WEST,NLA06608-0564,YES,Large,Large,LARGE,2
NLA12_NM-105,1,5/30/2012,21.77,7.06,-34.74,,,2012,623060,YES,0.513082246,0.072953251,2.78125,-1.081166587,0.445798736,No,4.45,131.7,0.658011397,2.122870923,2059.13,1.6,3.25898413,35.75939,-105.13904,0.204119983,3.313894626,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-0628,YES,Large,Large,LARGE,2
NLA12_NM-117,1,6/3/2012,-11.86,3.15,-37.08,,,2012,625370,YES,-0.613898109,0.011090124,0.077659575,-1.675920878,-1.057200642,No,0.73,5.47,-0.080921908,0.810904281,2650.12,9.4,0.24327747,36.89536,-105.136,0.973127854,3.423429386,NATURAL,WMT,T,WEST,WEST,NLA12_NM-117,NO,Med,Med,MEDIUM,3
NLA12_NM-117,2,8/19/2012,-6.42,4.14,-39.54,,,2012,660290,YES,-0.613898109,0.050483377,0.197727273,-1.218363966,-0.682506481,No,1.74,24.9,0.264817823,1.413299764,2650.12,8.8,0.24327747,36.8948,-105.13552,0.944482672,3.423429386,NATURAL,WMT,T,WEST,WEST,NLA12_NM-117,NO,Large,Large,LARGE,3
NLA12_NM-129,1,6/10/2012,4.36,3.65,-24.82,,,2012,623090,YES,1.182396128,0.00592382,0.192857143,-1.79795273,-0.692809696,No,2.7,23.11,0.447158031,1.38219721,1146.68,14,15.21935083,35.35147,-103.51453,1.146128036,3.059820814,MAN-MADE,SPL,S,CENPL,CENPL,NLA12_NM-129,NO,Large,Large,LARGE,2
NLA12_NM-132,1,5/28/2012,-75.44,-8.54,-7.11,,,2012,625190,YES,-0.354775561,0.003234642,0.24375,-1.878287797,-0.595593949,No,0.78,2.15,-0.055517328,0.498310554,2066.16,3.2,0.441798706,36.83189,-104.22652,0.505149978,3.315374093,MAN-MADE,WMT,T,WEST,WEST,NLA12_NM-132,NO,Small,Small,SMALL,3
NLA12_NM-133,1,6/4/2012,-12.62,4.61,-49.47,,,2012,624980,YES,-1.934539851,0.038951054,0.610526316,-1.310237951,-0.207239796,No,1.16,4.2,0.100370545,0.716003344,2999.7,1.9,0.011626799,36.88343,-105.24752,0.278753601,3.477222578,MAN-MADE,WMT,T,WEST,WEST,NLA12_NM-133,NO,Med,Small,MEDIUM,3
NLA12_NM-134,1,6/7/2012,-99.06,-13.11,5.85,,,2012,624740,YES,-0.064557941,0,0,-2,-2,Yes,0,0,-1,0,1718.89,16.9,0.861870585,36.8016,-108.10184,1.227886705,3.235500671,MAN-MADE,XER,S,WEST,WEST,NLA06608-3839,YES,Small,Small,SMALL,2
NLA12_NM-138,1,6/8/2012,-76.77,-9.32,-2.23,,,2012,624710,YES,-0.812614554,0,0,-2,-2,No,0,0,-1,0,2290.19,8,0.153952039,35.98186,-108.92952,0.903089987,3.360061105,MAN-MADE,WMT,T,WEST,WEST,NLA12_NM-138,NO,Small,Small,SMALL,3
NLA12_NM-150,1,6/6/2012,-90.59,-11.26,-0.54,,,2012,625280,YES,-0.763415224,0,0,-2,-2,Yes,0,0,-1,0,1614.29,1.9,0.172418863,36.71359,-108.15627,0.278753601,3.208250504,MAN-MADE,XER,T,WEST,WEST,NLA06608-4684,YES,Small,Small,SMALL,3
NLA12_NM-152,1,5/29/2012,5.84,4.84,-32.9,,,2012,625220,YES,-0.598596815,0.019721212,1.24,-1.526933484,0.096910013,No,1.24,9.9,0.127104798,1.037426498,2038.53,1,0.252001534,36.17769,-104.8177,0,3.309530098,MAN-MADE,SPL,T,CENPL,CENPL,NLA06608-3700,YES,Large,Med,LARGE,3
NLA12_NM-160,1,6/11/2012,-33.85,-2.66,-12.58,,,2012,623120,YES,0.64097198,0.038725678,1.045751634,-1.31224211,0.023561762,Yes,3.555555556,81,0.562953389,1.913813852,2012.39,3.4,4.374938783,35.66385,-105.23472,0.531478917,3.303927907,MAN-MADE,SPL,T,CENPL,CENPL,NLA06608-2260,YES,Large,Large,LARGE,3
NLA12_NM-161,1,8/16/2012,-79.45,-9.95,0.15,,,2012,660350,YES,-1.447323684,0,0,-2,-2,No,0,0,-1,0,3307.2,2.5,0.035700666,36.59544,-105.41694,0.397940009,3.519591757,NATURAL,WMT,S,WEST,WEST,NLA12_NM-161,NO,Small,Small,SMALL,2
NLA12_NM-162,1,8/17/2012,-30.49,0.25,-32.51,,,2012,660320,YES,-0.759899077,0.035738458,0.186206897,-1.339718484,-0.707285732,No,1.08,14.9,0.071882007,1.201397124,2232.51,5.8,0.173820471,36.87228,-106.92818,0.763427994,3.348987901,MAN-MADE,WMT,T,WEST,WEST,NLA12_NM-162,NO,Med,Large,LARGE,3
NLA12_NV-101,1,6/6/2012,-87.57,-8.82,-17.03,,,2012,626030,YES,0.001419697,0,0,-2,-2,No,0,0,-1,0,1678.23,1.1,1.003274322,41.93239,-119.17619,0.041392685,3.225110185,MAN-MADE,XER,T,WEST,WEST,NLA06608-1862,YES,Small,Small,SMALL,3
NLA12_NV-101,2,7/17/2012,-71.16,-5.14,-30.03,,,2012,651380,N,,,,,,,,,,,,,,,,,,,XER,T,WEST,WEST,NLA12_NV-101,NO,Not Assessed,Not Assessed,NOT ASSESSED,3
NLA12_NV-102,1,6/20/2012,-83.01,-9.59,-6.3,,,2012,623210,YES,-0.628926141,0.076221504,0.933333333,-1.064384407,-0.025334819,No,1.96,36.95,0.31386722,1.57921178,1604,2.1,0.235003245,37.90764,-114.26856,0.322219295,3.205475037,MAN-MADE,XER,S,WEST,WEST,NLA06608-2797,YES,Med,Large,LARGE,2
NLA12_NV-103,1,6/19/2012,-87.36,-8.82,-16.79,,,2012,634880,YES,-0.140956486,0,0,-2,-2,No,0,0,-1,0,1574.3,2,0.722842225,38.39763,-115.11638,0.301029996,3.197363273,MAN-MADE,XER,S,WEST,WEST,NLA06608-0237,YES,Small,Small,SMALL,2
NLA12_NV-104,1,7/12/2012,-93.14,-9.56,-16.68,,,2012,645620,N,,,,,,,,,,,,,,,,,,,XER,S,WEST,WEST,NLA12_NV-104,NO,Not Assessed,Not Assessed,NOT ASSESSED,2
NLA12_NV-105,1,7/11/2012,-104.75,-11.84,-10,,,2012,645560,YES,0.367977714,0.008248627,0.273076923,-1.738769795,-0.548095534,No,1.42,12.6,0.181843588,1.133538908,1645.33,5.2,2.333338323,41.2244,-116.53211,0.716003344,3.216516892,MAN-MADE,XER,S,WEST,WEST,NLA06608-0889,YES,Med,Large,LARGE,2
NLA12_NV-106,1,6/7/2012,-97.76,-11.87,-2.77,,,2012,626000,YES,0.215168713,0,0,-2,-2,No,0,0,-1,0,1202.02,1.2,1.641227226,39.4843,-118.7256,0.079181246,3.080272848,MAN-MADE,XER,S,WEST,WEST,NLA06608-0585,YES,Small,Small,SMALL,2
NLA12_NV-109,1,6/27/2012,-30.93,-0.6,-26.16,,,2012,645680,YES,2.66557802,0,0,-2,-2,No,0,0,-1,0,1156.74,44.4,462.9968324,39.95761,-119.58831,1.64738297,3.063611039,NATURAL,XER,S,WEST,WEST,NLA06608-2313,YES,Small,Small,SMALL,2
NLA12_NV-119,1,7/10/2012,-105.99,-12.18,-8.57,,,2012,645650,YES,-0.812877976,0.010994313,0.258333333,-1.677898333,-0.571325374,No,0.775,4.3125,-0.057991947,0.725298943,1311.62,3,0.153858688,41.63168,-118.38884,0.477121255,3.118139017,MAN-MADE,XER,S,WEST,WEST,NLA12_NV-119,NO,Small,Small,SMALL,2
NLA12_NV-119,2,7/18/2012,-102.64,-11.42,-11.3,,,2012,651500,YES,-0.812877976,0.015602364,0.190909091,-1.591719929,-0.697000411,No,0.42,6.12,-0.283996656,0.852479994,1311.62,2.2,0.153858688,41.63163,-118.38911,0.342422681,3.118139017,MAN-MADE,XER,S,WEST,WEST,NLA12_NV-119,NO,Small,Med,MEDIUM,2
NLA12_NV-127,1,6/12/2012,-86.63,-8.31,-20.16,,,2012,630680,YES,-0.626441857,0.00390818,0.063636364,-1.856729705,-1.132907666,No,0.14,1.9,-0.619788758,0.462397998,2089.15,2.2,0.23635138,41.7588,-115.72411,0.342422681,3.320177455,MAN-MADE,XER,S,WEST,WEST,NLA12_NV-127,NO,Small,Small,SMALL,2
NLA12_NV-137,1,7/16/2012,-94.66,-10.25,-12.65,,,2012,651440,YES,-0.53915164,0.054505891,0.2640625,-1.190400624,-0.562150385,No,1.69,29.3,0.252853031,1.481442629,1560.81,6.4,0.288967074,41.16715,-119.82038,0.806179974,3.193628199,MAN-MADE,XER,T,WEST,WEST,NLA12_NV-137,NO,Med,Large,LARGE,3
NLA12_NV-141,1,6/25/2012,-88.5,-10.13,-7.47,,,2012,630590,YES,-1.100539683,0,0,-2,-2,Yes,0,0,-1,0,1353.79,4,0.079334176,39.541985,-119.777562,0.602059991,3.131871982,MAN-MADE,XER,S,WEST,WEST,NLA12_NV-141,NO,Small,Small,SMALL,2
NLA12_NV-144,1,7/19/2012,-117.87,-15.55,6.54,,,2012,651410,YES,-1.236213708,0.090482241,0.952941177,-0.997910688,-0.016400242,No,1.62,21.8,0.235528447,1.357934847,2255.5,1.7,0.058047871,39.24082,-117.16498,0.230448921,3.353435338,MAN-MADE,XER,S,WEST,WEST,NLA12_NV-144,NO,Med,Large,LARGE,2
NLA12_NV-167,1,6/14/2012,-101.09,-10.86,-14.24,,,2012,623240,YES,-1.304840931,0.009432781,0.126666667,-1.711465039,-0.864337398,No,0.19,2.1,-0.537602002,0.491361694,1814.22,1.5,0.049563169,41.19791,-115.89524,0.176091259,3.258929268,MAN-MADE,XER,S,WEST,WEST,NLA12_NV-167,NO,Small,Small,SMALL,2
NLA12_NV-177,1,7/17/2012,-105.84,-13.06,-1.32,,,2012,651470,YES,-0.494641299,0.037290921,0.111111111,-1.325222232,-0.916816011,No,0.6,21.1,-0.15490196,1.344392274,2153.8,5.4,0.32015383,41.69533,-118.74178,0.73239376,3.333406967,MAN-MADE,XER,S,WEST,WEST,NLA12_NV-177,NO,Small,Large,LARGE,2
NLA12_NV-193,1,6/26/2012,-64.17,-5.21,-22.51,,,2012,630650,YES,-0.456279118,0,0,-2,-2,Yes,0,0,-1,0,2124.21,3.9,0.349720332,39.10746,-119.90931,0.591064607,3.327401851,MAN-MADE,WMT,T,WEST,WEST,NLA12_NV-193,NO,Small,Small,SMALL,3
NLA12_NV-R01,1,7/25/2012,-112.93,-15.1,7.83,,,2012,650720,YES,-1.358538311,0,0,-2,-2,No,0,0,-1,0,2968.8,4.5,0.043798747,40.59271,-115.39386,0.653212514,3.472727203,NATURAL,XER,R,WEST,WEST,NLA06608-NV:2,YES,Small,Small,SMALL,1
NLA12_NY-0101,1,6/20/2012,-54.78,-7.34,3.94,,,2012,628220,YES,1.6594322,0,0,-2,-2,Yes,0,0,-1,0,217.44,42.3,45.64909789,42.49514,-77.13604,1.626340367,2.339332168,NATURAL,NAP,T,APPS,NAP,NLA06608-1045,YES,Small,Small,SMALL,3
NLA12_NY-0101,2,9/13/2012,-52.6,-7.06,3.91,,,2012,628130,YES,1.6594322,0,0,-2,-2,Yes,0,0,-1,0,217.44,43.7,45.64909789,42.50061,-77.14753,1.640481437,2.339332168,NATURAL,NAP,T,APPS,NAP,NLA06608-1045,YES,Small,Small,SMALL,3
